Frame,GGPP_Lig1_HB_Count,GGPP_Lig2_HB_Count
2122,343,343
2123,351,351
2124,348,348
2125,346,346
2126,346,346
2127,348,348
2128,354,354
2129,366,366
2130,342,342
2131,354,354
2132,356,356
2133,355,355
2134,341,341
2135,346,346
2136,348,348
2137,341,341
2138,345,345
2139,334,334
2140,345,345
2141,350,350
2142,339,339
2143,341,341
2144,350,350
2145,345,345
2146,345,345
2147,349,349
2148,350,350
2149,352,352
2150,345,345
2151,352,352
2152,344,344
2153,335,335
2154,347,347
2155,357,357
2156,335,335
2157,354,354
2158,350,350
2159,342,342
2160,344,344
2161,345,345
2162,350,350
2163,351,351
2164,356,356
2165,362,362
2166,340,340
2167,347,347
2168,342,342
2169,350,350
2170,340,340
2171,346,346
2172,343,343
2173,348,348
2174,339,339
2175,349,349
2176,347,347
2177,338,338
2178,346,346
2179,342,342
2180,343,343
2181,348,348
2182,354,354
2183,356,356
2184,337,337
2185,347,347
2186,362,362
2187,345,345
2188,355,355
2189,354,354
2190,351,351
2191,349,349
2192,348,348
2193,360,360
2194,341,341
2195,349,349
2196,338,338
2197,355,355
2198,346,346
2199,345,345
2200,341,341
2201,352,352
2202,335,335
2203,349,349
2204,343,343
2205,339,339
2206,346,346
2207,346,346
2208,350,350
2209,340,340
2210,340,340
2211,328,328
2212,346,346
2213,345,345
2214,360,360
2215,341,341
2216,347,347
2217,351,351
2218,343,343
2219,349,349
2220,340,340
2221,329,329
2222,333,333
2223,344,344
2224,339,339
2225,342,342
2226,339,339
2227,333,333
2228,340,340
2229,336,336
2230,336,336
2231,325,325
2232,332,332
2233,341,341
2234,346,346
2235,350,350
2236,343,343
2237,339,339
2238,327,327
2239,322,322
2240,338,338
2241,344,344
2242,354,354
2243,343,343
2244,340,340
2245,349,349
2246,341,341
2247,358,358
2248,344,344
2249,335,335
2250,341,341
2251,353,353
2252,343,343
2253,362,362
2254,342,342
2255,343,343
2256,331,331
2257,340,340
2258,349,349
2259,341,341
2260,345,345
2261,346,346
2262,343,343
2263,337,337
2264,335,335
2265,340,340
2266,321,321
2267,332,332
2268,342,342
2269,332,332
2270,327,327
2271,350,350
2272,341,341
2273,342,342
2274,352,352
2275,355,355
2276,341,341
2277,338,338
2278,353,353
2279,342,342
2280,343,343
2281,332,332
2282,327,327
2283,342,342
2284,338,338
2285,340,340
2286,339,339
2287,331,331
2288,342,342
2289,340,340
2290,323,323
2291,333,333
2292,345,345
2293,328,328
2294,349,349
2295,331,331
2296,347,347
2297,335,335
2298,351,351
2299,333,333
2300,341,341
2301,323,323
2302,333,333
2303,335,335
2304,335,335
2305,335,335
2306,333,333
2307,341,341
2308,345,345
2309,337,337
2310,336,336
2311,343,343
2312,333,333
2313,340,340
2314,347,347
2315,339,339
2316,334,334
2317,342,342
2318,326,326
2319,337,337
2320,345,345
2321,330,330
2322,339,339
2323,337,337
2324,340,340
2325,346,346
2326,338,338
2327,336,336
2328,333,333
2329,338,338
2330,334,334
2331,351,351
2332,345,345
2333,337,337
2334,341,341
2335,344,344
2336,340,340
2337,344,344
2338,360,360
2339,354,354
2340,343,343
2341,356,356
2342,342,342
2343,345,345
2344,348,348
2345,343,343
2346,341,341
2347,337,337
2348,343,343
2349,334,334
2350,343,343
2351,331,331
2352,337,337
2353,348,348
2354,336,336
2355,335,335
2356,328,328
2357,346,346
2358,343,343
2359,348,348
2360,327,327
2361,335,335
2362,340,340
2363,333,333
2364,348,348
2365,330,330
2366,329,329
2367,331,331
2368,348,348
2369,346,346
2370,337,337
2371,339,339
2372,326,326
2373,335,335
2374,346,346
2375,345,345
2376,348,348
2377,342,342
2378,342,342
2379,344,344
2380,344,344
2381,345,345
2382,329,329
2383,341,341
2384,350,350
2385,329,329
2386,339,339
2387,339,339
2388,341,341
2389,348,348
2390,335,335
2391,347,347
2392,340,340
2393,346,346
2394,350,350
2395,343,343
2396,359,359
2397,340,340
2398,353,353
2399,346,346
2400,337,337
2401,342,342
2402,354,354
2403,339,339
2404,345,345
2405,344,344
2406,345,345
2407,347,347
2408,334,334
2409,337,337
2410,338,338
2411,339,339
2412,348,348
2413,335,335
2414,337,337
2415,333,333
2416,351,351
2417,335,335
2418,343,343
2419,339,339
2420,345,345
2421,349,349
2422,335,335
2423,334,334
2424,341,341
2425,341,341
2426,345,345
2427,347,347
2428,349,349
2429,337,337
2430,336,336
2431,342,342
2432,344,344
2433,335,335
2434,344,344
2435,347,347
2436,343,343
2437,342,342
2438,344,344
2439,349,349
2440,355,355
2441,347,347
2442,343,343
2443,359,359
2444,340,340
2445,340,340
2446,347,347
2447,357,357
2448,348,348
2449,345,345
2450,346,346
2451,355,355
2452,353,353
2453,347,347
2454,345,345
2455,338,338
2456,343,343
2457,344,344
2458,347,347
2459,347,347
2460,348,348
2461,337,337
2462,340,340
2463,337,337
2464,348,348
2465,345,345
2466,343,343
2467,348,348
2468,325,325
2469,338,338
2470,335,335
2471,338,338
2472,339,339
2473,355,355
2474,332,332
2475,342,342
2476,329,329
2477,331,331
2478,332,332
2479,339,339
2480,347,347
2481,338,338
2482,333,333
2483,338,338
2484,338,338
2485,338,338
2486,326,326
2487,325,325
2488,344,344
2489,333,333
2490,335,335
2491,339,339
2492,343,343
2493,350,350
2494,343,343
2495,349,349
2496,336,336
2497,334,334
2498,345,345
2499,331,331
2500,341,341
2501,341,341
2502,334,334
2503,339,339
2504,341,341
2505,340,340
2506,354,354
2507,339,339
2508,342,342
2509,350,350
2510,342,342
2511,339,339
2512,335,335
2513,339,339
2514,337,337
2515,340,340
2516,338,338
2517,323,323
2518,339,339
2519,343,343
2520,334,334
2521,335,335
2522,333,333
2523,347,347
2524,343,343
2525,343,343
2526,338,338
2527,352,352
2528,343,343
2529,335,335
2530,335,335
2531,337,337
2532,355,355
2533,345,345
2534,347,347
2535,346,346
2536,338,338
2537,337,337
2538,346,346
2539,340,340
2540,332,332
2541,345,345
2542,347,347
2543,336,336
2544,335,335
2545,345,345
2546,348,348
2547,337,337
2548,339,339
2549,351,351
2550,350,350
2551,345,345
2552,334,334
2553,345,345
2554,347,347
2555,346,346
2556,341,341
2557,345,345
2558,341,341
2559,341,341
2560,345,345
2561,342,342
2562,343,343
2563,344,344
2564,354,354
2565,355,355
2566,335,335
2567,345,345
2568,346,346
2569,330,330
2570,338,338
2571,345,345
2572,334,334
2573,329,329
2574,338,338
2575,340,340
2576,336,336
2577,337,337
2578,341,341
2579,346,346
2580,344,344
2581,350,350
2582,340,340
2583,348,348
2584,350,350
2585,344,344
2586,337,337
2587,359,359
2588,350,350
2589,336,336
2590,349,349
2591,344,344
2592,342,342
2593,352,352
2594,349,349
2595,338,338
2596,357,357
2597,334,334
2598,340,340
2599,347,347
2600,354,354
2601,352,352
2602,334,334
2603,343,343
2604,341,341
2605,342,342
2606,351,351
2607,347,347
2608,348,348
2609,355,355
2610,348,348
2611,339,339
2612,356,356
2613,353,353
2614,343,343
2615,347,347
2616,356,356
2617,342,342
2618,356,356
2619,355,355
2620,346,346
2621,355,355
2622,339,339
2623,350,350
2624,354,354
2625,344,344
2626,344,344
2627,357,357
2628,347,347
2629,340,340
2630,337,337
2631,344,344
2632,339,339
2633,356,356
2634,344,344
2635,349,349
2636,357,357
2637,339,339
2638,350,350
2639,351,351
2640,361,361
2641,348,348
2642,339,339
2643,352,352
2644,345,345
2645,345,345
2646,354,354
2647,347,347
2648,350,350
2649,352,352
2650,351,351
2651,346,346
2652,338,338
2653,346,346
2654,353,353
2655,352,352
2656,353,353
2657,368,368
2658,351,351
2659,366,366
2660,357,357
2661,353,353
2662,354,354
2663,358,358
2664,348,348
2665,362,362
2666,358,358
2667,347,347
2668,357,357
2669,355,355
2670,351,351
2671,352,352
2672,350,350
2673,349,349
2674,343,343
2675,353,353
2676,359,359
2677,349,349
2678,361,361
2679,355,355
2680,344,344
2681,352,352
2682,356,356
2683,352,352
2684,352,352
2685,357,357
2686,348,348
2687,340,340
2688,338,338
2689,344,344
2690,346,346
2691,339,339
2692,347,347
2693,356,356
2694,355,355
2695,348,348
2696,353,353
2697,354,354
2698,341,341
2699,342,342
2700,338,338
2701,355,355
2702,338,338
2703,335,335
2704,358,358
2705,345,345
2706,348,348
2707,345,345
2708,349,349
2709,343,343
2710,349,349
2711,335,335
2712,346,346
2713,342,342
2714,348,348
2715,339,339
2716,334,334
2717,342,342
2718,335,335
2719,347,347
2720,325,325
2721,337,337
2722,342,342
2723,348,348
2724,340,340
2725,343,343
2726,345,345
2727,351,351
2728,356,356
2729,341,341
2730,334,334
2731,340,340
2732,357,357
2733,348,348
2734,341,341
2735,334,334
2736,343,343
2737,346,346
2738,345,345
2739,352,352
2740,335,335
2741,354,354
2742,339,339
2743,347,347
2744,335,335
2745,338,338
2746,345,345
2747,345,345
2748,336,336
2749,343,343
2750,352,352
2751,340,340
2752,340,340
2753,334,334
2754,330,330
2755,352,352
2756,347,347
2757,336,336
2758,342,342
2759,349,349
2760,357,357
2761,346,346
2762,354,354
2763,345,345
2764,331,331
2765,344,344
2766,349,349
2767,349,349
2768,338,338
2769,351,351
2770,348,348
2771,366,366
2772,352,352
2773,345,345
2774,352,352
2775,339,339
2776,350,350
2777,359,359
2778,358,358
2779,357,357
2780,331,331
2781,345,345
2782,333,333
2783,345,345
2784,342,342
2785,358,358
2786,350,350
2787,350,350
2788,344,344
2789,360,360
2790,352,352
2791,350,350
2792,339,339
2793,348,348
2794,348,348
2795,345,345
2796,357,357
2797,349,349
2798,348,348
2799,343,343
2800,346,346
2801,347,347
2802,345,345
2803,338,338
2804,342,342
2805,336,336
2806,350,350
2807,351,351
2808,328,328
2809,344,344
2810,353,353
2811,346,346
2812,351,351
2813,340,340
2814,343,343
2815,344,344
2816,339,339
2817,338,338
2818,337,337
2819,347,347
2820,338,338
2821,329,329
2822,335,335
2823,346,346
2824,333,333
2825,349,349
2826,358,358
2827,349,349
2828,335,335
2829,340,340
2830,346,346
2831,342,342
2832,358,358
2833,341,341
2834,342,342
2835,356,356
2836,336,336
2837,342,342
2838,346,346
2839,351,351
2840,343,343
2841,344,344
2842,343,343
2843,345,345
2844,344,344
2845,338,338
2846,360,360
2847,347,347
2848,350,350
2849,359,359
2850,346,346
2851,332,332
2852,354,354
2853,346,346
2854,346,346
2855,344,344
2856,343,343
2857,359,359
2858,350,350
2859,352,352
2860,346,346
2861,335,335
2862,358,358
2863,347,347
2864,359,359
2865,339,339
2866,351,351
2867,353,353
2868,348,348
2869,357,357
2870,353,353
2871,348,348
2872,349,349
2873,357,357
2874,352,352
2875,339,339
2876,344,344
2877,342,342
2878,351,351
2879,332,332
2880,341,341
2881,340,340
2882,350,350
2883,347,347
2884,340,340
2885,349,349
2886,358,358
2887,350,350
2888,360,360
2889,345,345
2890,345,345
2891,333,333
2892,337,337
2893,346,346
2894,348,348
2895,357,357
2896,345,345
2897,372,372
2898,350,350
2899,356,356
2900,343,343
2901,356,356
2902,346,346
2903,358,358
2904,350,350
2905,341,341
2906,347,347
2907,344,344
2908,346,346
2909,343,343
2910,345,345
2911,342,342
2912,346,346
2913,337,337
2914,359,359
2915,361,361
2916,344,344
2917,355,355
2918,346,346
2919,346,346
2920,360,360
2921,329,329
2922,345,345
2923,358,358
2924,351,351
2925,351,351
2926,346,346
2927,348,348
2928,344,344
2929,353,353
2930,345,345
2931,334,334
2932,348,348
2933,348,348
2934,351,351
2935,342,342
2936,338,338
2937,344,344
2938,344,344
2939,340,340
2940,339,339
2941,343,343
2942,349,349
2943,337,337
2944,352,352
2945,350,350
2946,338,338
2947,331,331
2948,347,347
2949,341,341
2950,349,349
2951,349,349
2952,334,334
2953,345,345
2954,335,335
2955,345,345
2956,334,334
2957,341,341
2958,333,333
2959,345,345
2960,339,339
2961,336,336
2962,344,344
2963,340,340
2964,336,336
2965,330,330
2966,343,343
2967,344,344
2968,345,345
2969,349,349
2970,347,347
2971,339,339
2972,334,334
2973,347,347
2974,332,332
2975,340,340
2976,344,344
2977,348,348
2978,350,350
2979,334,334
2980,341,341
2981,344,344
2982,338,338
2983,342,342
2984,344,344
2985,336,336
2986,342,342
2987,350,350
2988,332,332
2989,342,342
2990,348,348
2991,340,340
2992,336,336
2993,345,345
2994,346,346
2995,346,346
2996,338,338
2997,345,345
2998,343,343
2999,344,344
3000,333,333
3001,355,355
3002,357,357
3003,358,358
3004,342,342
3005,347,347
3006,333,333
3007,343,343
3008,339,339
3009,357,357
3010,340,340
3011,343,343
3012,355,355
3013,348,348
3014,357,357
3015,349,349
3016,357,357
3017,354,354
3018,349,349
3019,340,340
3020,345,345
3021,341,341
3022,352,352
3023,345,345
3024,348,348
3025,356,356
3026,337,337
3027,335,335
3028,349,349
3029,348,348
3030,354,354
3031,352,352
3032,359,359
3033,341,341
3034,348,348
3035,360,360
3036,350,350
3037,350,350
3038,357,357
3039,354,354
3040,358,358
3041,344,344
3042,346,346
3043,353,353
3044,348,348
3045,349,349
3046,338,338
3047,338,338
3048,350,350
3049,334,334
3050,348,348
3051,352,352
3052,362,362
3053,345,345
3054,347,347
3055,346,346
3056,338,338
3057,324,324
3058,349,349
3059,346,346
3060,341,341
3061,347,347
3062,350,350
3063,344,344
3064,348,348
3065,373,373
3066,349,349
3067,350,350
3068,334,334
3069,324,324
3070,340,340
3071,352,352
3072,341,341
3073,344,344
3074,357,357
3075,337,337
3076,347,347
3077,338,338
3078,346,346
3079,349,349
3080,353,353
3081,358,358
3082,359,359
3083,344,344
3084,359,359
3085,347,347
3086,347,347
3087,337,337
3088,343,343
3089,349,349
3090,347,347
3091,360,360
3092,341,341
3093,340,340
3094,347,347
3095,350,350
3096,347,347
3097,353,353
3098,340,340
3099,348,348
3100,346,346
3101,332,332
3102,355,355
3103,354,354
3104,343,343
3105,338,338
3106,349,349
3107,349,349
3108,342,342
3109,344,344
3110,344,344
3111,349,349
3112,342,342
3113,349,349
3114,355,355
3115,338,338
3116,336,336
3117,350,350
3118,349,349
3119,339,339
3120,341,341
3121,342,342
3122,343,343
3123,346,346
3124,332,332
3125,346,346
3126,329,329
3127,343,343
3128,337,337
3129,337,337
3130,339,339
3131,348,348
3132,344,344
3133,335,335
3134,333,333
3135,328,328
3136,330,330
3137,326,326
3138,342,342
3139,332,332
3140,355,355
3141,331,331
3142,341,341
3143,338,338
3144,365,365
3145,342,342
3146,344,344
3147,364,364
3148,350,350
3149,341,341
3150,357,357
3151,353,353
3152,344,344
3153,354,354
3154,353,353
3155,352,352
3156,350,350
3157,347,347
3158,356,356
3159,349,349
3160,344,344
3161,350,350
3162,346,346
3163,350,350
3164,342,342
3165,353,353
3166,345,345
3167,363,363
3168,343,343
3169,346,346
3170,346,346
3171,353,353
3172,350,350
3173,357,357
3174,344,344
3175,336,336
3176,349,349
3177,333,333
3178,336,336
3179,338,338
3180,334,334
3181,346,346
3182,360,360
3183,351,351
3184,352,352
3185,350,350
3186,337,337
3187,338,338
3188,350,350
3189,341,341
3190,350,350
3191,348,348
3192,351,351
3193,347,347
3194,342,342
3195,349,349
3196,348,348
3197,354,354
3198,340,340
3199,343,343
3200,356,356
3201,334,334
3202,335,335
3203,350,350
3204,348,348
3205,348,348
3206,330,330
3207,341,341
3208,351,351
3209,334,334
3210,343,343
3211,341,341
3212,343,343
3213,343,343
3214,327,327
3215,355,355
3216,330,330
3217,333,333
3218,352,352
3219,355,355
3220,339,339
3221,337,337
3222,337,337
3223,342,342
3224,343,343
3225,338,338
3226,347,347
3227,341,341
3228,358,358
3229,345,345
3230,348,348
3231,357,357
3232,335,335
3233,330,330
3234,334,334
3235,344,344
3236,333,333
3237,339,339
3238,344,344
3239,350,350
3240,333,333
3241,333,333
3242,343,343
3243,339,339
3244,344,344
3245,346,346
3246,331,331
3247,350,350
3248,347,347
3249,343,343
3250,336,336
3251,351,351
3252,354,354
3253,342,342
3254,350,350
3255,341,341
3256,360,360
3257,354,354
3258,357,357
3259,349,349
3260,352,352
3261,349,349
3262,342,342
3263,360,360
3264,344,344
3265,336,336
3266,348,348
3267,334,334
3268,345,345
3269,351,351
3270,351,351
3271,337,337
3272,338,338
3273,335,335
3274,335,335
3275,348,348
3276,343,343
3277,350,350
3278,345,345
3279,354,354
3280,358,358
3281,357,357
3282,352,352
3283,338,338
3284,349,349
3285,358,358
3286,354,354
3287,347,347
3288,338,338
3289,356,356
3290,353,353
3291,355,355
3292,343,343
3293,353,353
3294,341,341
3295,351,351
3296,347,347
3297,334,334
3298,343,343
3299,342,342
3300,333,333
3301,347,347
3302,349,349
3303,345,345
3304,350,350
3305,352,352
3306,342,342
3307,338,338
3308,347,347
3309,354,354
3310,345,345
3311,350,350
3312,349,349
3313,337,337
3314,340,340
3315,346,346
3316,353,353
3317,345,345
3318,350,350
3319,357,357
3320,348,348
3321,339,339
3322,343,343
3323,360,360
3324,333,333
3325,347,347
3326,345,345
3327,340,340
3328,346,346
3329,344,344
3330,340,340
3331,330,330
3332,349,349
3333,340,340
3334,342,342
3335,347,347
3336,335,335
3337,338,338
3338,354,354
3339,343,343
3340,343,343
3341,351,351
3342,349,349
3343,345,345
3344,352,352
3345,349,349
3346,343,343
3347,361,361
3348,342,342
3349,348,348
3350,341,341
3351,347,347
3352,345,345
3353,347,347
3354,343,343
3355,346,346
3356,351,351
3357,344,344
3358,347,347
3359,342,342
3360,340,340
3361,338,338
3362,340,340
3363,348,348
3364,335,335
3365,346,346
3366,353,353
3367,345,345
3368,348,348
3369,334,334
3370,333,333
3371,341,341
3372,340,340
3373,347,347
3374,334,334
3375,350,350
3376,361,361
3377,342,342
3378,339,339
3379,347,347
3380,348,348
3381,345,345
3382,348,348
3383,343,343
3384,343,343
3385,351,351
3386,342,342
3387,344,344
3388,338,338
3389,346,346
3390,339,339
3391,347,347
3392,348,348
3393,352,352
3394,339,339
3395,345,345
3396,348,348
3397,345,345
3398,339,339
3399,354,354
3400,348,348
3401,341,341
3402,341,341
3403,351,351
3404,347,347
3405,336,336
3406,354,354
3407,343,343
3408,343,343
3409,351,351
3410,351,351
3411,355,355
3412,347,347
3413,343,343
3414,350,350
3415,343,343
3416,344,344
3417,348,348
3418,349,349
3419,350,350
3420,340,340
3421,342,342
3422,330,330
3423,346,346
3424,344,344
3425,349,349
3426,361,361
3427,351,351
3428,333,333
3429,346,346
3430,342,342
3431,346,346
3432,336,336
3433,345,345
3434,341,341
3435,347,347
3436,358,358
3437,341,341
3438,346,346
3439,354,354
3440,352,352
3441,345,345
3442,357,357
3443,351,351
3444,348,348
3445,344,344
3446,340,340
3447,338,338
3448,330,330
3449,344,344
3450,346,346
3451,356,356
3452,345,345
3453,349,349
3454,349,349
3455,335,335
3456,352,352
3457,341,341
3458,360,360
3459,351,351
3460,348,348
3461,356,356
3462,362,362
3463,356,356
3464,355,355
3465,352,352
3466,340,340
3467,341,341
3468,339,339
3469,351,351
3470,349,349
3471,340,340
3472,347,347
3473,341,341
3474,345,345
3475,345,345
3476,325,325
3477,353,353
3478,352,352
3479,360,360
3480,359,359
3481,346,346
3482,350,350
3483,351,351
3484,348,348
3485,337,337
3486,361,361
3487,351,351
3488,344,344
3489,332,332
3490,357,357
3491,348,348
3492,352,352
3493,351,351
3494,352,352
3495,341,341
3496,337,337
3497,351,351
3498,362,362
3499,346,346
3500,342,342
3501,360,360
3502,345,345
3503,346,346
3504,354,354
3505,349,349
3506,353,353
3507,331,331
3508,351,351
3509,354,354
3510,337,337
3511,340,340
3512,347,347
3513,343,343
3514,346,346
3515,359,359
3516,359,359
3517,353,353
3518,337,337
3519,356,356
3520,350,350
3521,351,351
3522,354,354
3523,364,364
3524,358,358
3525,341,341
3526,341,341
3527,362,362
3528,347,347
3529,359,359
3530,356,356
3531,360,360
3532,358,358
3533,357,357
3534,364,364
3535,355,355
3536,353,353
3537,356,356
3538,351,351
3539,367,367
3540,349,349
3541,343,343
3542,347,347
3543,354,354
3544,356,356
3545,355,355
3546,347,347
3547,363,363
3548,356,356
3549,348,348
3550,349,349
3551,349,349
3552,351,351
3553,353,353
3554,348,348
3555,353,353
3556,353,353
3557,361,361
3558,351,351
3559,358,358
3560,346,346
3561,343,343
3562,339,339
3563,349,349
3564,354,354
3565,349,349
3566,352,352
3567,358,358
3568,347,347
3569,365,365
3570,359,359
3571,350,350
3572,342,342
3573,361,361
3574,355,355
3575,347,347
3576,349,349
3577,354,354
3578,343,343
3579,338,338
3580,344,344
3581,358,358
3582,342,342
3583,336,336
3584,354,354
3585,343,343
3586,347,347
3587,355,355
3588,341,341
3589,354,354
3590,355,355
3591,332,332
3592,350,350
3593,342,342
3594,339,339
3595,356,356
3596,352,352
3597,353,353
3598,346,346
3599,345,345
3600,352,352
3601,337,337
3602,348,348
3603,336,336
3604,349,349
3605,341,341
3606,346,346
3607,359,359
3608,328,328
3609,347,347
3610,340,340
3611,346,346
3612,346,346
3613,345,345
3614,346,346
3615,348,348
3616,343,343
3617,352,352
3618,343,343
3619,354,354
3620,360,360
3621,349,349
3622,356,356
3623,349,349
3624,351,351
3625,357,357
3626,357,357
3627,353,353
3628,337,337
3629,353,353
3630,356,356
3631,342,342
3632,345,345
3633,348,348
3634,342,342
3635,347,347
3636,342,342
3637,349,349
3638,340,340
3639,332,332
3640,326,326
3641,348,348
3642,341,341
3643,339,339
3644,345,345
3645,342,342
3646,346,346
3647,351,351
3648,346,346
3649,334,334
3650,338,338
3651,336,336
3652,332,332
3653,354,354
3654,350,350
3655,344,344
3656,336,336
3657,342,342
3658,344,344
3659,354,354
3660,351,351
3661,346,346
3662,343,343
3663,348,348
3664,349,349
3665,342,342
3666,351,351
3667,342,342
3668,345,345
3669,349,349
3670,320,320
3671,344,344
3672,340,340
3673,350,350
3674,337,337
3675,332,332
3676,349,349
3677,335,335
3678,328,328
3679,342,342
3680,343,343
3681,345,345
3682,335,335
3683,334,334
3684,329,329
3685,331,331
3686,345,345
3687,334,334
3688,345,345
3689,342,342
3690,361,361
3691,354,354
3692,355,355
3693,347,347
3694,341,341
3695,333,333
3696,343,343
3697,342,342
3698,348,348
3699,346,346
3700,332,332
3701,339,339
3702,354,354
3703,362,362
3704,348,348
3705,340,340
3706,353,353
3707,354,354
3708,347,347
3709,338,338
3710,360,360
3711,339,339
3712,349,349
3713,340,340
3714,350,350
3715,343,343
3716,336,336
3717,340,340
3718,339,339
3719,331,331
3720,350,350
3721,342,342
3722,361,361
3723,342,342
3724,341,341
3725,351,351
3726,347,347
3727,343,343
3728,351,351
3729,353,353
3730,354,354
3731,345,345
3732,335,335
3733,344,344
3734,345,345
3735,336,336
3736,347,347
3737,340,340
3738,338,338
3739,339,339
3740,344,344
3741,345,345
3742,355,355
3743,340,340
3744,344,344
3745,351,351
3746,349,349
3747,352,352
3748,349,349
3749,346,346
3750,344,344
3751,353,353
3752,338,338
3753,351,351
3754,345,345
3755,341,341
3756,346,346
3757,350,350
3758,352,352
3759,347,347
3760,361,361
3761,340,340
3762,344,344
3763,346,346
3764,341,341
3765,346,346
3766,345,345
3767,334,334
3768,342,342
3769,340,340
3770,340,340
3771,335,335
3772,340,340
3773,336,336
3774,351,351
3775,350,350
3776,338,338
3777,345,345
3778,348,348
3779,354,354
3780,332,332
3781,360,360
3782,357,357
3783,359,359
3784,344,344
3785,345,345
3786,351,351
3787,355,355
3788,351,351
3789,345,345
3790,335,335
3791,350,350
3792,351,351
3793,348,348
3794,356,356
3795,338,338
3796,337,337
3797,340,340
3798,344,344
3799,349,349
3800,330,330
3801,336,336
3802,349,349
3803,338,338
3804,354,354
3805,325,325
3806,341,341
3807,351,351
3808,341,341
3809,331,331
3810,335,335
3811,346,346
3812,333,333
3813,328,328
3814,342,342
3815,331,331
3816,340,340
3817,330,330
3818,342,342
3819,337,337
3820,337,337
3821,335,335
3822,322,322
3823,343,343
3824,350,350
3825,348,348
3826,345,345
3827,330,330
3828,338,338
3829,347,347
3830,339,339
3831,334,334
3832,339,339
3833,366,366
3834,340,340
3835,340,340
3836,347,347
3837,341,341
3838,337,337
3839,343,343
3840,349,349
3841,334,334
3842,344,344
3843,343,343
3844,342,342
3845,341,341
3846,339,339
3847,333,333
3848,338,338
3849,331,331
3850,351,351
3851,336,336
3852,340,340
3853,357,357
3854,334,334
3855,336,336
3856,343,343
3857,330,330
3858,339,339
3859,345,345
3860,352,352
3861,353,353
3862,341,341
3863,338,338
3864,348,348
3865,345,345
3866,345,345
3867,342,342
3868,339,339
3869,346,346
3870,349,349
3871,352,352
3872,346,346
3873,355,355
3874,347,347
3875,343,343
3876,351,351
3877,336,336
3878,342,342
3879,344,344
3880,345,345
3881,335,335
3882,347,347
3883,336,336
3884,349,349
3885,348,348
3886,343,343
3887,339,339
3888,348,348
3889,361,361
3890,342,342
3891,341,341
3892,338,338
3893,330,330
3894,344,344
3895,347,347
3896,332,332
3897,339,339
3898,351,351
3899,338,338
3900,345,345
3901,340,340
3902,336,336
3903,338,338
3904,336,336
3905,340,340
3906,332,332
3907,336,336
3908,336,336
3909,335,335
3910,352,352
3911,339,339
3912,333,333
3913,347,347
3914,346,346
3915,331,331
3916,343,343
3917,334,334
3918,338,338
3919,335,335
3920,358,358
3921,326,326
3922,337,337
3923,335,335
3924,342,342
3925,339,339
3926,336,336
3927,340,340
3928,340,340
3929,333,333
3930,326,326
3931,335,335
3932,334,334
3933,332,332
3934,334,334
3935,328,328
3936,342,342
3937,345,345
3938,336,336
3939,335,335
3940,334,334
3941,336,336
3942,343,343
3943,332,332
3944,332,332
3945,328,328
3946,342,342
3947,341,341
3948,336,336
3949,337,337
3950,337,337
3951,344,344
3952,334,334
3953,335,335
3954,342,342
3955,349,349
3956,329,329
3957,348,348
3958,334,334
3959,334,334
3960,332,332
3961,336,336
3962,325,325
3963,330,330
3964,332,332
3965,332,332
3966,335,335
3967,338,338
3968,352,352
3969,333,333
3970,337,337
3971,343,343
3972,356,356
3973,344,344
3974,345,345
3975,344,344
3976,346,346
3977,348,348
3978,346,346
3979,335,335
3980,337,337
3981,363,363
3982,349,349
3983,361,361
3984,351,351
3985,350,350
3986,347,347
3987,350,350
3988,350,350
3989,353,353
3990,338,338
3991,354,354
3992,350,350
3993,336,336
3994,344,344
3995,344,344
3996,341,341
3997,352,352
3998,347,347
3999,324,324
4000,345,345
4001,342,342
4002,339,339
4003,350,350
4004,332,332
4005,339,339
4006,338,338
4007,338,338
4008,339,339
4009,330,330
4010,340,340
4011,338,338
4012,353,353
4013,353,353
4014,337,337
4015,330,330
4016,340,340
4017,347,347
4018,350,350
4019,346,346
4020,343,343
4021,338,338
4022,340,340
4023,334,334
4024,340,340
4025,335,335
4026,342,342
4027,338,338
4028,343,343
4029,339,339
4030,342,342
4031,340,340
4032,329,329
4033,338,338
4034,351,351
4035,356,356
4036,337,337
4037,348,348
4038,332,332
4039,344,344
4040,340,340
4041,332,332
4042,336,336
4043,340,340
4044,333,333
4045,337,337
4046,348,348
4047,339,339
4048,354,354
4049,349,349
4050,347,347
4051,335,335
4052,344,344
4053,341,341
4054,336,336
4055,342,342
4056,344,344
4057,338,338
4058,350,350
4059,344,344
4060,334,334
4061,340,340
4062,336,336
4063,348,348
4064,337,337
4065,348,348
4066,347,347
4067,333,333
4068,352,352
4069,317,317
4070,347,347
4071,343,343
4072,345,345
4073,343,343
4074,349,349
4075,339,339
4076,341,341
4077,337,337
4078,340,340
4079,330,330
4080,341,341
4081,339,339
4082,348,348
4083,337,337
4084,353,353
4085,332,332
4086,344,344
4087,340,340
4088,338,338
4089,328,328
4090,347,347
4091,347,347
4092,325,325
4093,350,350
4094,348,348
4095,327,327
4096,336,336
4097,333,333
4098,326,326
4099,339,339
4100,330,330
4101,347,347
4102,331,331
4103,345,345
4104,350,350
4105,338,338
4106,347,347
4107,345,345
4108,350,350
4109,343,343
4110,356,356
4111,363,363
4112,342,342
4113,341,341
4114,339,339
4115,352,352
