Frame,Protein_RMSD,Rg,FSPP_Lig1_RMSD,FSPP_Lig2_RMSD
0,6.790819119608994e-07,19.90378713257269,0.0,0.0
1,0.5716830337488685,19.8689016776477,0.8529158792715388,1.113380908310794
2,0.6457003717933213,19.895284052360793,1.3018620183338592,1.3759380184057253
3,0.6332816371820628,19.89171231813629,1.2578679809666065,1.3119347640925012
4,0.6874793180301503,19.860298961603416,1.687543986770548,0.958135117749056
5,0.6559384236450343,19.873896308338907,1.579685570005542,1.3191190428545911
6,0.6831775919220188,19.934456058839174,1.2436132488703666,1.1051227232349787
7,0.6068593646339605,19.84074618078606,1.7023733327456025,1.0958227476836844
8,0.6525600785800598,19.863050155768683,1.7537707897180561,1.1051035541586567
9,0.6710363102217209,19.849504274649668,1.4034148947106946,0.9870016219435387
10,0.7527086106298236,19.956807701736658,1.187676475958524,1.2068256477518986
11,0.6703062348216527,19.849759633985183,1.2544158729124202,1.0459160120326374
12,0.7902809561519032,19.8928798417993,1.7883046816542052,1.2933718921931185
13,0.6956928800926998,19.965857836744938,1.7864048179208032,1.52069958936451
14,0.7323203167948473,19.890924740763744,1.7219452828875623,1.1763681687890848
15,0.8620122260470391,19.803160538150504,1.6263278830104184,1.3604246866193688
16,0.9132711216567072,19.805479354555498,1.3791144410612906,1.2071060870732166
17,0.9572186755712484,19.814493689983326,1.7316182052439906,1.3449113209426322
18,0.9531779234109323,19.834723540716304,1.663195443504345,1.3106762700389278
19,0.8909161106526038,19.877367711817143,1.723099454703876,1.3991340515532837
20,0.8159427381130934,19.862219670324066,2.1224215242706164,1.0643816813362206
21,0.7595761015509143,19.91433654704637,1.3311073960418704,1.2530753284195637
22,0.8333957797487801,19.798536412333238,1.7460601399180684,1.1529462073396344
23,1.018096809129067,19.8295861206851,1.8393506201508965,1.0568735671575016
24,0.875403022704371,19.81093251539175,1.742569005645595,1.4659914512988077
25,0.9737617364511139,19.915247796490483,1.881761760797921,1.2183227253656976
26,0.9874566887983055,19.86460109745327,1.5114427127207686,1.412283779508184
27,0.9123230091705928,19.876502320190813,1.2103127353774568,1.0261383059429794
28,0.8626062096565842,19.892977505800285,1.2173950491437755,1.2975476901149041
29,0.81530800753323,19.914825225720445,1.4232313234678207,1.1539778427965386
30,0.8267513976455756,19.91884792512035,1.4932230589105835,1.2693718979945485
31,0.8496873227211408,19.990999805397582,1.474593278531193,1.1419010960804392
32,0.7482956137524801,19.88778000383605,1.4665647310743064,1.1928115751385608
33,0.8116668676272615,19.89692806029365,1.9331160733152863,1.1696637598255935
34,0.7402309138626454,19.879290116942162,1.4649909346524381,1.311391261653248
35,0.7823594138321814,19.802657186691256,1.6042421233308999,1.0268655618825617
36,0.8277056685754866,19.855308855865754,1.6425665444830995,1.2464669059960898
37,0.8647582266993497,19.890565180117004,1.4281396201819563,1.3686701068639007
38,0.9352322052358516,19.886457413462573,1.5042910387802217,1.5580608376150675
39,0.976081706906192,19.93751741484362,1.5620464290766665,1.2279249455088797
40,1.0106767281632765,19.901239248361104,1.4272740596482891,1.4877709057258215
41,1.0501164564035432,19.882318264001302,0.9408421302631711,1.4067944231144407
42,0.9497811885440827,19.92322284551514,1.4607061271072423,1.4818218378765629
43,0.9253588757901549,19.93956557738372,1.119096870450084,1.3819777733611462
44,0.8746934739043649,19.917538256481333,0.8681062961117098,1.338965103098991
45,0.9714223996162533,19.990574743496495,1.4762782793021725,1.5665552368536522
46,0.9068774686178972,19.90348348724207,1.4158944394743629,1.1899687058023152
47,0.9674412086581231,19.90330241924508,1.8034393834678866,1.4878416934338514
48,1.0127087965293224,19.876630686195416,1.74106928443387,1.2550326590621874
49,1.00252618262231,19.897425116736322,1.8652267699788856,1.340591949155933
50,0.9599652206563094,19.888488743620545,0.9648809755594634,1.6314437448406616
51,0.9077844166407852,19.898681238658988,0.9902660521679499,1.4087274801629104
52,0.9854113369802363,19.840647901310515,1.2639774674489415,1.2836917237116894
53,0.9522777105984953,19.919871905856663,1.248034915297241,1.4526079679140385
54,0.8189118146999296,19.991748102348325,1.5232855326087948,1.4643771152114067
55,0.8768886601735135,19.946580539134857,1.4822099614100266,1.2238437984429054
56,0.8367784821716984,19.956086922618155,1.3063665330810217,1.354160138371155
57,0.7563247420373966,19.94837212321456,1.415636059372338,1.4251124309904324
58,0.763796505593305,19.87133865664427,0.9727427466239124,1.386896296656287
59,0.8635016657706058,19.88764155198102,1.607735559900979,1.4438155911104689
60,0.9179453190091185,19.903025449575047,1.4698640036902715,1.5930517025842152
61,0.8114853175039283,19.90355020576575,1.506246962390966,1.3407611898785277
62,0.8882437520138063,19.818082595664304,1.1276719038049006,1.434028264478128
63,0.8394943666648362,19.820672144250132,0.9781244692068011,1.3940336564048326
64,0.8827349033101781,19.816501639641054,1.18707791899699,1.2305314233538813
65,1.0233615287840199,19.924802812134352,1.2071141611291896,1.3874437927664098
66,0.974863516301345,19.898753267465146,1.4807214859343059,1.427185197409749
67,0.9023695421185773,19.83471425361777,0.8238471738135115,1.2280557656078859
68,0.8913207412448849,19.841602625402185,0.5411471793517667,1.3178668117425307
69,0.9081953871966293,19.83993381286727,1.1776861755985375,1.491508152609132
70,0.9699645010900945,19.863498709278613,0.8524250293646334,1.2606835760203678
71,0.9431656787764882,19.90784142523908,1.1007697052285608,1.414565254431194
72,0.8648982348673795,19.90444165286827,1.0109691728048382,1.4240633605555935
73,0.898826418051835,19.84407228877058,0.9346053744628857,1.4310463889709761
74,0.9379712337411238,19.88460535452317,1.4585514106449968,1.327430684421077
75,0.9389942336805284,19.891244894831303,1.122682636297478,1.33329056356712
76,0.8402889921091063,19.89372263205253,1.1326929735487712,1.1757046880046171
77,0.897345914744497,19.897955332990524,1.1498023563159518,1.4036080988425346
78,0.8060570738666922,19.905158462787576,1.096079982838322,1.5514879060593205
79,0.8914482437054092,19.89541647795689,1.733850941596023,1.4316736111442987
