Frame,MG284_GGPP_Lig1,MG284_GGPP_Lig2,MG285_GGPP_Lig1,MG285_GGPP_Lig2,MG286_GGPP_Lig1,MG286_GGPP_Lig2
94,25.800720783825096,21.329110100303975,7.476499924062777,10.276058817731286,4.439186365454033,7.675710622079814
95,25.708757620377636,21.41637877771257,7.559926922020335,10.191617286663842,4.45217120916069,7.389194922558709
96,25.68328747697456,21.374862237005907,7.31275360353139,10.049675189351046,4.410636820698134,7.675634248359721
97,25.87428101506132,21.64144468735783,7.346384476293113,10.060913425035242,4.393105085832023,7.643650237829787
98,25.87231872791596,21.471598418549465,7.184238671020562,9.644490473518939,4.537220693820784,7.3772982789285635
99,24.89578746924327,20.773529721274553,7.708208472314535,10.245029190480505,4.482329798924816,7.656239516323431
100,25.318197204612453,20.976376488194983,7.47027336844799,10.125260814931087,4.458215258952831,7.582035401419069
101,25.106738069954503,20.96961680070242,7.703226634571883,10.150910232242637,4.667319602383784,7.585752454010204
102,25.32988711758368,20.885972406178265,7.652929448987202,10.362965387880024,4.4800229732141394,7.465923726139662
103,25.73523254138682,21.135707084805272,7.4435992924974945,10.289615647297428,4.3340333617903255,7.861878700392887
104,25.153484334540984,20.96312975174726,7.540295231486427,10.18498492391525,4.435847361956305,7.530340402569298
105,26.30236171804906,22.193153882797095,7.384720258128897,9.690742581312843,4.729616219602513,7.4307174606118895
106,25.096497944954766,20.57193518577441,7.511379352916978,10.506686944100151,4.42269343400098,7.782729082989009
107,25.45063869760659,20.948572577247877,7.389164795779059,10.360836991110519,4.468559556333255,7.768218588434451
108,24.834298280914208,20.50020008170172,7.46463478748283,10.211637304076616,4.505396717069345,7.661739527739701
109,25.042331141512285,20.504547443244824,7.3950208167229095,10.29535027215855,4.557555952078662,7.92856368689406
110,24.812046695932157,20.50986320758712,7.414415498111596,10.033348101242462,4.814071035868724,7.794225540561291
111,25.2059764040995,21.176112628462068,7.367600779179396,9.600257183564285,4.747954518573651,7.373325144004313
112,25.18143160890427,20.567083312445714,7.360386895564315,10.328007968149068,4.5309272135685,7.792323839658879
113,25.261168063205886,20.901139255296705,7.344954688961803,10.114823128085485,4.5501002160449655,7.698310880599072
114,25.60285150681246,21.193165636967468,7.420317184266792,10.233294696656015,4.410779368004607,7.627202725866648
115,24.8916040962351,20.650065690786533,7.334998832174166,9.755105721269627,4.653160571119565,7.650896501046843
116,24.88921673520534,20.42993091283717,7.156680413408625,9.901560946950001,4.639282158913144,7.787529959363032
117,25.468988071691868,20.99739634361927,7.059030301186055,9.980394219763543,4.460158451757194,7.623619862609587
118,25.21670241843905,21.094151223666863,7.2334619838416865,9.67852288185795,4.5631472902882155,7.408030992919079
119,25.164593801402336,20.781325630022206,7.341149843472766,10.066445381833823,4.388453167553987,7.606952800242663
120,25.480056978182965,21.45548314086057,7.525299198087664,9.796862697302652,4.611829892142746,7.480053642148459
121,25.47977905391072,21.058051657263565,7.246018616280563,9.65252336803601,4.481860199207538,7.432785793631063
122,25.6082536953545,21.220492445433106,7.216069858703115,9.946034096099655,4.619850290675379,7.565233805713503
123,25.38787593758431,21.459432919182845,7.608984035296035,9.893063480318984,4.800932007106689,7.56537767399618
124,25.217634997804215,21.28207292659806,7.617269721699126,9.769420763211281,4.903052633234759,7.440737308452322
125,25.352066716691635,21.25857786329747,7.2567464209479,9.7214063847459,4.806426326557612,7.6330254665595945
126,25.10557904504888,20.972250035577318,7.434401157436575,9.965106095850452,4.729707715936978,7.472915681880557
127,25.122969931484658,20.558777595742683,7.238091064670513,10.105951098150815,4.582600948407723,7.663718633764858
128,25.127167684788937,20.875944234566333,7.3735990530967825,9.924224047642227,4.6528688643610465,7.54321287823146
129,25.33992365546075,20.573885746566486,7.436938963745193,10.344858434535423,4.760223794297327,8.069255087979291
130,25.294301136260923,20.858575627799297,7.717124215836297,10.607173586329733,4.444466119953096,7.770871144844741
131,24.97372547711465,20.358118952462426,7.278975396293279,10.294005588815189,4.330631000794004,7.6527182697314915
132,25.13976451725066,20.584497417343297,7.419589692532534,10.269797469735602,4.550710666242996,7.669539877539527
133,24.94316388503107,20.41931069320801,7.226222310571942,10.031931407875222,4.433120952521146,7.730439765055878
134,25.382359559376496,20.824159542949776,7.3298035395955115,10.25253607293044,4.3261665687438615,7.548994566390022
135,25.026146951066902,20.662696977780133,7.709421590433394,10.28728269840972,4.64570440846399,7.686887495125949
136,25.392056759454533,20.96434003808351,7.29388163096418,10.21473639925931,4.41586143329748,7.690155855729145
137,24.589873919411367,20.011723906703857,7.2985109092181375,10.388905116994485,4.355948681453742,7.7261249336862985
138,24.98548000101489,20.422871086574204,7.07824819174938,10.227828844358566,4.338328241963962,7.685897308652229
139,25.558528433884188,20.97875097902251,7.323733481857781,10.261820116705806,4.425233623004158,7.696227509210611
140,25.11852688279721,20.413002287656077,7.255529611045781,10.378751538558012,4.603767130159895,7.967278065345792
141,25.010526693430702,20.29299387663164,7.503566266412509,10.51596350573736,4.574574108785793,7.822676586040554
142,25.026056838348506,20.361652941832173,7.258588129174944,10.268773404490846,4.561325351989457,7.743935232201183
143,24.767419633819735,20.31451154716645,7.306677892474155,10.163530722002486,4.437322733209315,7.510116493502153
144,24.812548613299327,20.50879731638423,7.619868294736817,10.308445187555696,4.385438514786297,7.424427533949756
145,24.91350790807208,20.639662283776897,7.304613852589887,10.092856005823705,4.441986757236155,7.623104680466646
146,25.509637447984495,21.138890644370132,7.447632113544508,10.181343817274941,4.632341055405715,7.765696113409957
147,25.411086012303468,20.84135497075971,7.3050611092122715,10.261933303970865,4.451106925308225,7.639417463030431
148,25.34312215710649,20.99245916550123,7.649607560581151,10.295599112337143,4.54382467933518,7.736800155471193
149,24.98206219680595,20.249463587624156,7.438397528729409,10.316722588041461,4.239617335032078,7.730083360447756
150,25.357052750953628,20.940322009393558,7.546780585507975,10.248798321194915,4.509285710114782,7.751631044341436
151,25.132433777976935,20.867441888378423,7.461235725089674,9.938003893116868,4.548943827182259,7.647176982789274
152,24.8743392375616,20.648659028070924,7.489852878281971,10.154080032623622,4.5578332178202325,7.600067823545415
153,24.626561440136197,20.251556371333507,7.3851762280656486,10.358790159733768,4.379935938753285,7.746803324107563
154,24.539507006196743,20.119896740257822,7.387028547773952,10.269474008439142,4.476287212968276,7.770963325689246
155,24.851868109036964,20.360399707805016,7.566181342285933,10.410497767276897,4.490937437063566,7.593874295651685
156,24.52724473965584,20.104350869988718,7.724239995045784,10.474959931026989,4.331742039632202,7.653704036289118
157,25.368415709024337,20.74071529737788,7.261312680441256,10.28532733889494,4.236789083734311,7.705346622678332
158,25.34545913051645,20.925035818888592,7.680689571881352,10.389323357170232,4.492021759525178,7.6776552866679815
159,25.225068930798592,20.94291473871111,7.586128108789697,10.297197089523538,4.301838712687263,7.666520576148575
160,25.169139144119267,20.58495547127601,7.756092846154095,10.732743666860921,4.1417313197804075,7.659891292459165
161,25.23382671409501,20.71962237849182,7.671352257990306,10.452596253229999,4.446630355025493,7.660338528384949
162,25.39769906549157,21.07070328452687,7.539124283218677,10.263574455626525,4.368717714222534,7.798575432097988
163,24.7941662998236,20.462323484861297,7.3808604379916956,10.124562521422703,4.285605395720412,7.599308117049653
164,25.084858614151585,20.54363188126339,7.491204336709011,10.278602674029015,4.278833148540195,7.638990075337674
165,24.808597386193274,20.5278239680228,7.593208733143317,10.396173589443391,4.400496688368274,7.685004788259001
166,25.29302756931969,20.716334873466288,7.309422150446733,10.165602378374063,4.1809751439260845,7.62695456600283
167,25.367277012402027,20.98431831636724,7.4325314490916945,10.230253046044025,4.290554046996345,7.8124528992412134
168,25.52962695500351,21.09445464910967,7.399499376655565,10.244657111550639,4.154978855943833,7.609987340133804
169,25.619653898355345,21.24017016830461,7.566260116650021,10.398616478240026,4.444669257210527,7.7197025547898726
170,24.73871928428358,20.391912720926705,7.377056057036244,10.177242722525317,4.458915640630305,7.664963896223739
171,24.714563520623273,20.467803533352896,7.499830285558534,10.140978465899384,4.352279315177887,7.480897898936448
172,24.06373620383971,19.758485120864282,7.427575436020844,10.215814271496258,4.268281823494884,7.361419564215459
173,24.50995480445989,20.101771575500955,7.628566033889385,10.525010218234755,4.465433362938705,7.816487652791865
174,24.77967368762404,20.38753708343617,7.394371931994148,10.104577087778079,4.415993225260226,7.501885760689247
175,24.24802024319102,19.87162680946693,7.642461756145009,10.05946330008341,4.556294884325256,7.572057226252226
176,25.218466896937382,20.828586910879785,7.335550045105984,10.245831076137891,4.171005447978745,7.619571365641623
177,24.833922529940093,20.25233006128059,7.32156012868547,10.024288407287319,4.067946705176368,7.3020413776333735
178,25.776328492164318,21.52828007484385,7.16111477246088,9.848489321402285,4.566225750052193,7.466421497018188
179,24.93598684252769,20.564009608681175,7.395889340762604,10.137885049957662,4.36364664087048,7.587803251848635
180,24.584951701413708,19.874476293650677,7.234728009042489,10.296245526163277,4.2764145080692275,7.833040600736438
181,24.542798015257226,19.93113986949003,7.150757572283078,10.041379664720194,4.199245491683387,7.555755483937688
182,24.82485511267847,20.28412054091908,7.3320106340504285,10.299404455711679,4.312979908244831,7.751961421233185
183,25.1891955498868,20.72632582495105,7.3688569671040645,10.226183682165448,4.45619715223049,7.722250043759335
184,24.828586535916518,20.409941894277253,7.377766594819916,10.173596046795177,4.2981011028286,7.609927654277017
185,24.951722396050748,20.523316388883796,7.2230544413975935,10.19803502535098,4.389841052522224,7.692120890166799
186,24.735971759876573,20.199338329126878,7.17143037688097,9.893011664235154,4.351577605851651,7.585204197226178
187,24.679986283849345,20.303035728572453,7.206841097723012,9.961906142135899,4.513528413591541,7.585867331063126
188,24.96523368661309,20.6187646884017,7.168095189993188,10.188343815063407,4.315392984414689,7.675796402035588
189,25.380923143469246,21.01158521319019,7.375181683106611,10.067296420614273,4.546385821117807,7.735393067184449
190,25.054708081818937,20.5957042046102,7.288969293689655,10.023589379771897,4.569745770762627,7.7069031998645
191,25.07634290897482,20.631493760891793,7.41471368047448,10.164957947654697,4.445663217613163,7.555794956719413
192,24.985559705802828,20.614566576193237,7.337653070446553,10.016394168954902,4.561081889026514,7.72035096155008
193,25.078590193315936,20.541909949671208,7.397681329222347,10.037279758415586,4.4233671273135196,7.625947085795898
194,24.66888078100462,20.098701079055708,7.685222587347249,10.515192291241398,4.4177993484295435,7.744475395224172
195,25.826735639094533,21.273940334070975,7.417223270947054,10.378322030570143,4.522237612867493,7.844789290164319
196,25.577525957549174,21.074682311317506,7.55667111496264,10.459893783990696,4.54406693187544,7.788273248555697
197,25.67073441902899,21.009378277519737,7.313508447862358,10.170527086010154,4.4132039554088305,7.611212810830491
198,25.10400226713137,20.703734474979758,7.2641930934842165,10.06115299686731,4.407768867693472,7.604301968620745
199,24.81054786230137,20.202310958694234,7.5533473231285555,10.502947122506644,4.573420245255286,7.858436362035858
200,24.875065351229253,20.424088608748058,7.497888009059949,10.305415298285025,4.578242124828574,7.725625477466245
201,24.70737211316855,20.38062714746102,7.441188431512557,10.09998278234586,4.355470087033876,7.555179295460855
202,24.61730602931117,19.983376713987642,7.468322951850952,10.381419766658569,4.423036598968816,7.7165143291410985
203,24.766944319167425,20.301827672780053,7.4065244853455905,10.140513896803963,4.521312926286368,7.6656963510770035
204,24.768658113199976,20.17437417805153,7.370612559152964,10.366543675892514,4.472313113882845,7.785980400918886
205,25.217507837449258,20.80075106348133,7.035599341221525,9.948838004820251,4.479134057877408,7.677915166653537
206,25.483802229639224,20.90210191397501,7.353629028409882,10.373908229521351,4.123923450033582,7.5537080828596705
207,24.941961248238552,20.56743494902087,7.49708778332387,10.519713562062881,4.455136354415155,7.805878759277217
208,24.843149798944943,20.56585290267388,7.495994209263398,10.276325688018801,4.662681681182957,7.936489534913435
209,25.00950209206377,20.434712393132553,7.517768626860194,10.177107488193373,4.347725732403945,7.746433106497467
210,25.014442128784175,20.473585094297572,7.48796139203492,10.379043724305596,4.377443962455813,7.854041573621654
211,25.45498925901213,20.966810306551782,7.557811867707249,10.244180225945676,4.575393848550407,7.798452852700847
212,25.53996085037572,21.002277914494428,7.718754257255693,10.622694177598966,4.333992691712644,7.852876136132301
213,25.1617020424641,20.819493665432045,7.534914019165329,10.400624958536033,4.433984770412789,7.83629389877747
214,25.52004387656477,21.137986630100162,7.18392351353026,10.170139012800492,4.376572131214931,7.810824780773828
215,24.995842801154758,20.661322085857293,7.377848445149214,10.072168501115822,4.703669478196565,7.847699981356446
216,24.641898135187773,19.80619701000037,7.55997372122469,10.56551603487857,4.482965417709782,7.876840755685551
217,25.22260028792098,20.644935126475936,7.274124528502778,10.293088771907135,4.357734226343217,7.719640375278733
218,25.599423298855054,20.927500396082646,7.411486658562546,10.497084518369824,4.378235817581485,7.887981948970704
219,24.588891297559673,20.30640281403171,7.436212108881379,10.135350775126895,4.66514048295774,7.601429771188965
220,24.925622989890645,20.500925864485378,7.5486171470745695,10.20875446397887,4.68656282220354,7.79244313081792
221,25.30023308939453,20.720160900460016,7.2721152673903955,10.35056373404579,4.348588667954263,7.674045420214678
222,24.823772147537447,20.210006593493564,7.3948330594001375,10.345340747248668,4.252305799371664,7.551032503326232
223,25.00974426387495,20.305339495491204,7.479617354458593,10.237508588225644,4.1926891795194585,7.507458289788049
224,24.835450029173263,20.41372373015525,7.544485640431348,10.182071912191958,4.324193123414813,7.577787296291775
225,25.79928681814938,20.85418165054815,7.312780579738036,10.409647535191532,4.363384947199258,7.872905417824787
226,24.97599665669494,20.60802815754705,7.403596356634847,10.129186560352604,4.4965483733117235,7.4019518200980645
227,25.146427283510736,20.615056773314453,7.528645545102211,10.269561271301214,4.615834735123861,7.751715672621522
228,25.103004696470336,20.359517443968045,7.367029582155548,10.324831204468023,4.215919155015328,7.500323073256285
229,25.522526929183343,21.212742165944803,7.537681968343486,10.264103665369634,4.480854650442697,7.593572761010484
230,25.463898851220968,21.069071654667294,7.1135559091539555,9.797991300855951,4.542766761866595,7.405183609182958
231,25.351586093774316,20.77086788553251,7.194962607287858,10.217108088111958,4.382782613715523,7.866186107457577
232,25.867566125476838,21.47165660699449,7.305197839182051,10.110921212840799,4.567915858774593,7.853031789534849
233,25.725363237527397,21.13794454230538,6.940134129200214,9.842693798188156,4.414830976660133,7.514479768480779
234,25.185456837794224,20.87516510399354,7.268389514328023,9.86934545260694,4.507187142637216,7.496127394434576
235,25.829524412934948,21.06923149520035,7.255530538328307,10.271931241804017,4.402203924378101,7.71757438634055
236,25.336128028732702,21.04456434372821,7.57357395809909,10.275094280427705,4.470889935601667,7.745280463594559
237,24.924544873757558,20.34417434659426,7.279737771148583,10.245353762192678,4.492860388747711,7.757932771875579
238,25.43767154348927,20.77289232050485,7.390067401544057,10.372691675604495,4.388686338191341,7.646116372128788
239,25.0475006086716,20.5114445594155,7.323432226304773,10.156348723784017,4.63528977592222,7.803986811749766
240,25.166191914238834,20.940730553988512,7.060374209220619,9.654165690506167,4.52269314317059,7.4404849748367825
241,25.261992391892445,20.92409665659824,7.450393043692286,10.02017652794155,4.626118351284061,7.416849902715327
242,25.231394405147984,20.85967538907773,7.325857337792555,9.922435682272857,4.518501082395803,7.446012365885876
243,25.70294380428464,21.487206347603774,7.599922948417526,9.885041776647174,4.790364736689476,7.7055442574806765
244,25.056124936138794,21.21884078719066,7.70508504988468,9.602799193842682,4.6661527136641086,7.125059813521047
245,25.069094918280165,21.208483206624855,7.294334770291384,9.473865067798238,4.81599822732078,7.3750025393910565
246,25.667332708187658,21.805437475669407,7.057164846892598,9.2232844214791,4.8675402737425815,7.397114311923491
247,24.974852123071226,20.792807287203836,7.136145183928926,9.26827292152815,4.74039701812827,7.321464579704713
248,25.46218103447376,21.70753112414924,7.478666394551728,9.559621637823719,4.967345524523266,7.3240949231320815
249,25.26164577653774,21.346617451045216,7.63529070632499,9.705502668797424,4.7137387386568195,7.340415625051606
250,25.6812088900125,21.79630278568932,7.50251447257838,9.64658653756939,4.710486822349443,7.359057469156328
251,24.834110403108895,21.14216394883715,7.711011827013173,9.676844123211445,5.0857270973364095,7.425282210083203
252,25.11904235897117,21.53088691403861,7.59195513536428,9.255053354977914,5.055149171196048,7.02785124127862
253,24.954607207634716,21.38527777840631,7.772166378926823,9.648618418923217,5.13169314991733,7.293352151218024
254,24.601349471787938,21.001465876108572,7.744181426245882,9.443520428333704,5.160060874414453,7.308232726644287
255,25.070705861817046,21.353738202771474,7.409147348576196,9.223097602250492,5.197694860707607,7.1908877051250295
256,24.784085938866244,21.11070750362314,7.471609099246604,9.297033415768075,5.217072059264359,7.345889725647735
257,25.257018610629007,21.44456845374879,7.310121318915636,9.353700143304666,4.66635731117082,7.101186725675749
258,25.47552764143454,21.749642699456043,7.379671779266364,9.137174081243835,4.93071844286205,7.020296158293396
259,26.12990907275977,22.292780535614607,7.095977227089081,9.093541440058878,4.589793916297725,6.844769293497625
260,25.6575908874196,21.811486247881295,7.187070789067322,9.129347081655203,4.333506393263317,6.810017604084236
261,25.352892259953798,21.87993195151467,7.551589814955711,9.248176574467719,4.869270375075468,7.059422031199754
262,24.841892179826598,21.304366061723794,7.300444025766221,9.12058840713772,4.763435434847638,7.086311194595319
263,25.872964103999546,22.15312472437023,7.402908617735307,9.360815513567308,4.701712320362056,7.129735300950626
264,25.13586245896591,21.43570704758834,7.305420352636733,9.239609279225208,4.648272190810945,7.106831998528135
265,26.227146265817122,22.392123033607465,7.288776938524665,9.356573074626183,4.760395219524355,7.148144311004741
266,25.091613192179015,21.355711220310308,7.491268362985365,9.384332240825572,4.448954954167233,6.961416999526252
267,25.835069367814285,22.22526665718555,7.357085998573981,9.109890555837222,4.884033319184291,6.811828841934582
268,24.89183757624858,21.296301436140485,7.273246571395502,9.08850343344404,4.8353151144167414,6.795644135178911
269,25.413401618438943,21.70705091248904,7.575862501298834,9.211700119806848,4.623427378714827,6.722399970476515
270,26.01052087003375,22.402657319772022,7.4250045627538706,9.092630871164983,4.698218996903656,6.8867773104640815
271,25.896879692528533,22.130738998532784,7.528359972714244,9.292736024406677,4.5326948265821505,6.730246685317867
272,25.07696072201708,21.441839358398507,7.513047273959877,9.302192498821135,4.665903490815101,6.79879516459225
273,25.587094761250793,22.06404537514742,7.539529299060576,9.041643143370631,4.661129086095761,6.731727755911227
