Frame,Protein_RMSD,Rg,GGPP_Lig1_RMSD,GGPP_Lig2_RMSD
0,7.158151865394607e-07,19.771850889546407,0.0,0.0
1,0.5982678349725568,19.81584900124668,0.8843873820702752,0.950478389302627
2,0.6323494394350282,19.772067923788452,1.0923992586049074,1.4328521284130649
3,0.6516618257719637,19.808588403768837,0.924730451946487,1.0062698072131386
4,0.6181637098066334,19.833853104847698,1.1241147436181609,0.7238065204750536
5,0.7098334739367195,19.80556008688655,0.9626924257654919,0.7437249881307461
6,0.6861308961452737,19.79294154418479,1.0143446783678767,0.9763629744171087
7,0.5759374836408947,19.88093423597861,0.8373002604819518,0.8976532940707969
8,0.7953814920132561,19.79522345550611,1.047896088651782,0.9571611012903505
9,0.7017050447628692,19.80724536961951,1.1987715973118485,1.134438963583325
10,0.6647673737988574,19.696341556658194,0.9397856869318622,0.8050314913325278
11,0.6997954923865204,19.772234990731917,1.1964349262592293,1.1438619517476978
12,0.6177679699818637,19.77785114743828,1.094873601061348,0.9292631272545454
13,0.6582543339797982,19.810766233477327,0.9324495204209943,0.9605959795190542
14,0.646695234192827,19.789662513020687,1.485005896629768,1.1938973379812403
15,0.6916585118618553,19.769044786908893,1.1856149341044593,0.9700475931025673
16,0.6598046634243203,19.822305454326465,1.1474279618272603,0.9378338627666724
17,0.6788315324277853,19.818135859313223,1.2282770034977022,1.03901489499321
18,0.7298432804826268,19.792180612517424,1.387685531387965,1.1166845419692497
19,0.6835117206135827,19.772900986503043,1.0640834811499582,1.144383454783057
20,0.6778553377748515,19.85075636494162,1.1710247113627963,1.00523984660899
21,0.6570952445347693,19.80739542969359,1.0860806137665806,1.2057468751679792
22,0.7328585245727215,19.796163252317704,1.226354448193341,1.0045760581374727
23,0.7349310952520733,19.786032941524144,1.4344838701832792,1.1625049159259688
24,0.7349211645960542,19.880058051487428,0.9432947872534804,0.9499166184512019
25,0.7261297385729749,19.858316793196618,1.1146559768421724,0.88190602580928
26,0.7431325804141294,19.809904085572775,1.2772652297574132,0.9960539288175914
27,0.6592462366437251,19.78319131570725,0.9486144107366619,0.893816734241619
28,0.6503810356487058,19.80442820213195,1.4478943732007277,0.960023151722913
29,0.7150529226298543,19.845557942126728,1.1065902878369898,0.9658580555133897
30,0.7717450156144638,19.803975729080562,1.190365809855256,1.0325799310489046
31,0.6441771347142554,19.792298114573402,1.156297696576169,0.915292750832936
32,0.8389027863688957,19.754533347166042,1.5530965976439992,1.1672118298683445
33,0.8437447300215614,19.887945233084487,1.3294505831731775,1.2182663289707805
34,0.8497801958724246,19.8970634912974,1.079615479394068,1.4881191379751537
35,0.838691990131813,19.878668559231524,1.1596841518388692,1.39800983213733
36,0.8688282356635174,19.873283893048306,1.5738788269479524,1.5985067993147644
37,0.8422915226378183,19.883021820654132,0.9681684927972006,1.4794826666621128
38,0.8557004967202404,19.873520502636723,0.8456379458109848,1.7057995693514416
39,0.9279442256268421,19.93316693449705,1.1746884681074234,1.6817993573325745
40,0.8363890877065807,19.978857845871747,1.173549232243356,1.8636998061866703
41,0.8017213777208054,19.858901754169842,1.0757188169454146,1.8412093537629868
42,0.7991299350560905,19.88121685647687,0.7895532281405655,1.6669338850088042
43,0.8294581196705213,19.842840706190486,1.0430681005395832,1.9020403466660103
44,0.8152096417582664,19.807814883073323,1.2339169313882814,1.7946075839306532
45,0.8442119900933118,19.849545751498507,1.3057131351522788,1.5545182272291824
46,0.8145791091727373,19.797944677123308,0.9790822046769789,1.6226879201031348
47,0.7675167803924042,19.85215592097191,1.0101607267622352,1.625319068735174
48,0.7845694222338189,19.874116258272075,1.1777005758045263,1.8621762719923594
49,0.742723479635242,19.803262880048237,0.9576893701459245,1.491613618862137
50,0.7294923061501563,19.81699180756367,1.353623592672719,1.7389055480123392
51,0.7484991445349289,19.808312542784606,1.2505533528352981,1.7956725750494573
