System,Replica,Source,Metric,Mean,Std,SEM,Min,Max,Median,CV (%)
CrtM-GGPP,MD2,main_metrics,GGPP_Lig1_RMSD,1.5401641528629204,0.23134399345800377,0.002438579807754617,0.6622024184331152,2.3948166728681377,1.5813712075401778,15.020736135688656
CrtM-GGPP,MD2,main_metrics,GGPP_Lig2_RMSD,1.631500990281434,0.5971418568484056,0.006294427846210591,0.7873758648137291,4.021876707445903,1.4083244689869354,36.60076582272859
CrtM-GGPP,MD2,mg_distances,MG284_GGPP_Lig1,25.366211871162214,0.4251300310088375,0.004481263999086458,23.978004991614863,27.60499518457011,25.348778455209985,1.6759697236943372
CrtM-GGPP,MD2,mg_distances,MG284_GGPP_Lig2,21.04128357433811,0.3833823597104547,0.004041204904716695,19.805800336601425,22.91620714278818,21.028603159370157,1.8220483477444636
CrtM-GGPP,MD2,mg_distances,MG285_GGPP_Lig1,7.201028560683432,0.2104151507390403,0.002217970435143431,6.282806990110759,7.968674757425044,7.218113718550596,2.922015222767986
CrtM-GGPP,MD2,mg_distances,MG285_GGPP_Lig2,9.652203407278941,0.272601030208847,0.0028734671598944083,8.662729165828367,10.524638032732929,9.66134455510371,2.8242362775247
CrtM-GGPP,MD2,mg_distances,MG286_GGPP_Lig1,4.252556227839434,0.2251644589653705,0.0023734417948336364,3.4908730394622176,4.94166892865591,4.25992246358512,5.2948026293298
CrtM-GGPP,MD2,mg_distances,MG286_GGPP_Lig2,7.51385914142509,0.23795096122205428,0.0025082233629603154,6.367050194280969,8.184070105991427,7.550847522147545,3.166827548179511
CrtM-GGPP,MD2,rmsf,Residue,155.5,73.90027063549903,4.618766914718689,28.0,283.0,155.5,47.52428979774857
CrtM-GGPP,MD2,rmsf,RMSF_CA,0.6338939390743763,0.22007106397462337,0.01375444149841396,0.3399679577676684,1.9892983752257871,0.5861358002247743,34.71733209753909
CrtM-GGPP,MD3,anomalous_high_flexibility,Residue,120.125,118.98890441969789,42.068930600563164,0.0,281.0,75.5,99.05423885094518
CrtM-GGPP,MD3,anomalous_high_flexibility,RMSF,1.6780787490739282,0.5526300654653603,0.19538423338906097,1.2381983642677368,3.0025166188381918,1.4127964539696047,32.932308198905275
CrtM-GGPP,MD3,anomalous_high_flexibility,Z_Score,3.9203291351846232,2.1303963883262975,0.7532088664004272,2.224584293112812,9.02605506403426,2.8976622940288617,54.34228389668024
CrtM-GGPP,MD3,hb_counts,GGPP_Lig1_HB_Count,326.71422222222225,8.4494114164213,0.08906461654573582,290.0,361.0,327.0,2.5861780240084675
CrtM-GGPP,MD3,hb_counts,GGPP_Lig2_HB_Count,326.71422222222225,8.4494114164213,0.08906461654573582,290.0,361.0,327.0,2.5861780240084675
CrtM-GGPP,MD3,main_metrics,Protein_RMSD,1.072022113690622,0.09962724765764594,0.0010501633987061209,0.7624011891735355,1.4702437661879924,1.0643834521570172,9.293394826965077
CrtM-GGPP,MD3,main_metrics,Rg,19.759723117548294,0.0563519960237541,0.0005940021937727165,19.529733726156305,20.00310192548632,19.758457122891883,0.2851861622175707
CrtM-GGPP,MD3,main_metrics,GGPP_Lig1_RMSD,1.2733778269954903,0.24646049911829138,0.002597921768252405,0.7093002648335572,2.554768858175797,1.2294221245696053,19.35486026954074
CrtM-GGPP,MD3,main_metrics,GGPP_Lig2_RMSD,2.901371240857976,0.6094627297220462,0.006424301249684219,1.6044641406648197,4.402575748793516,3.074398252557547,21.006023673889437
CrtM-GGPP,MD3,mg_distances,MG284_GGPP_Lig1,25.667186921987508,0.4443808458601943,0.004684185404901402,23.81064489379911,27.53521084853341,25.655236741727613,1.7313188516172002
CrtM-GGPP,MD3,mg_distances,MG284_GGPP_Lig2,21.49566893864432,0.5688138644419394,0.0059958245877292995,19.76182305280193,23.64731461369928,21.45846303274014,2.6461789398856133
CrtM-GGPP,MD3,mg_distances,MG285_GGPP_Lig1,7.177198758049126,0.3219036028926181,0.003393161907183465,6.198367386896004,7.937539760198864,7.243560021514794,4.485086922409774
CrtM-GGPP,MD3,mg_distances,MG285_GGPP_Lig2,9.464702356934113,0.6614474558400113,0.006972268376593595,7.606651629378886,10.867296407843025,9.535395219749594,6.98857112347982
CrtM-GGPP,MD3,mg_distances,MG286_GGPP_Lig1,4.513670078433527,0.3404633039393184,0.0035887983338480788,3.5116423271281967,5.659076629835655,4.55506653302659,7.54293729987187
CrtM-GGPP,MD3,mg_distances,MG286_GGPP_Lig2,7.52128262893407,0.4164729665075783,0.004390010526836562,6.395200034040835,8.4521662145474,7.5161878024813245,5.537259893750351
CrtM-GGPP,MD3,rmsf,Residue,155.5,73.90027063549903,4.618766914718689,28.0,283.0,155.5,47.52428979774857
CrtM-GGPP,MD3,rmsf,RMSF_CA,0.6374351122385522,0.20909369742894382,0.013068356089308989,0.3784583891800281,1.9049902853857903,0.5686972806519911,32.8023501395532
PSY-FSPP,MD,anomalous_high_flexibility,Residue,114.3,119.93919292708284,37.928103037193935,1.0,299.0,58.5,104.93367710155978
PSY-FSPP,MD,anomalous_high_flexibility,RMSF,2.6186135678182834,0.6990625946254649,0.22106300260434514,1.8446757745377984,3.998080319509069,2.3387258777432374,26.695905162054668
