Frame,Protein_RMSD,Rg,FSPP_Lig1_RMSD,FSPP_Lig2_RMSD
0,0.0,19.850868090305298,0.0,0.0
1,0.6805370709599121,19.82705383351734,1.0101550551374368,1.1460475511400152
2,0.7245770878381355,19.920332074180422,1.0669863138737166,1.1431635313694586
3,0.6428473705020982,19.84977334555668,0.9962548428643877,0.9243127432732166
4,0.6462316936094882,19.86825253787675,1.192867295291024,0.9973370234720781
5,0.7929071208101302,19.862160861188404,1.3835357236015176,1.0642374382033535
6,0.7781727667537192,19.81653217512212,0.9930711528294046,1.0034706202687222
7,0.6960306458464525,19.813529168405278,1.151418213996946,0.8021487182750049
8,0.6555434395678967,19.834732421831415,1.0102212220129863,1.3042397755497381
9,0.6903414499488952,19.842643137486945,1.3720056265412726,1.4676006347115793
10,0.755356472223755,19.851632906890387,1.235902764826964,1.19291319317759
11,0.737879865632548,19.824137381350923,0.9647447345192024,1.3601088075786258
12,0.7428437384327866,19.901863273907026,0.8635986414046434,1.083513092413737
13,0.8394382225411536,19.856967319220683,0.8937779311700519,1.2621767698730688
14,0.8441958917724245,19.812850211479855,1.0266881136325483,1.2476490284709327
15,0.8480276317016462,19.893273699864856,0.9250129207351567,1.1075402784124262
16,0.866464944097468,19.875202434415094,1.2151243373611187,1.0923377657744635
17,0.7986161510029813,19.84172948432319,0.8454821310446375,1.4737442647744214
18,0.7870185291317876,19.920083641854742,1.0286206393157227,1.3506501131523627
19,0.7298305213597857,19.796720079992383,0.8268803243389672,1.0708614257242002
20,0.7964104923811551,19.89847874360294,1.1180854094151091,1.029079454086976
21,0.7751493688284717,19.901934957823222,1.1914482042388554,0.9387556978158645
22,0.8197283523923822,19.86772601916194,1.1443705087577634,1.047709978404759
23,0.8522976558764959,19.916727839511644,0.8905753658306432,0.9894588752271104
24,0.8494941222592975,19.85344342492403,1.2204391930328535,1.057791916481778
25,0.8994679328136462,19.895232926097858,1.221225659229077,0.9016173312728067
26,0.8453968543267615,19.87543309444093,0.9142729260843951,0.8948165262374018
27,0.8550437818582608,19.92287726819411,1.113904517680832,0.984874826911202
28,0.8781944137248449,19.875605082351857,1.1013315322177333,0.9767870325161053
29,0.9217306022897254,19.88577532512404,1.2387038239510446,1.2544898810486314
30,0.8413540838349818,19.88659666753207,1.081713052045451,1.0585181581159053
31,0.8827672524671077,19.907245375198663,0.9373741613877238,1.9807907092234587
32,0.8114759950157214,19.915428117499044,0.9590206509430762,1.2534984401807698
