Frame,FSPP_Lig1_HB_Count,FSPP_Lig2_HB_Count
941,340,340
942,332,332
943,350,350
944,333,333
945,344,344
946,345,345
947,343,343
948,351,351
949,343,343
950,341,341
951,353,353
952,350,350
953,345,345
954,350,350
955,341,341
956,342,342
957,330,330
958,339,339
959,339,339
960,339,339
961,350,350
962,333,333
963,327,327
964,348,348
965,343,343
966,348,348
967,340,340
968,346,346
969,345,345
970,336,336
971,332,332
972,344,344
973,339,339
974,331,331
975,334,334
976,342,342
977,339,339
978,334,334
979,334,334
980,323,323
981,348,348
982,334,334
983,332,332
984,334,334
985,336,336
986,339,339
987,336,336
988,345,345
989,343,343
990,343,343
991,325,325
992,346,346
993,328,328
994,338,338
995,339,339
996,338,338
997,345,345
998,349,349
999,338,338
1000,335,335
1001,350,350
1002,333,333
1003,336,336
1004,341,341
1005,338,338
1006,343,343
1007,336,336
1008,343,343
1009,336,336
1010,341,341
1011,330,330
1012,332,332
1013,342,342
1014,341,341
1015,357,357
1016,334,334
1017,331,331
1018,348,348
1019,326,326
1020,334,334
1021,340,340
1022,334,334
1023,331,331
1024,341,341
1025,331,331
1026,351,351
1027,335,335
1028,318,318
1029,345,345
1030,331,331
1031,336,336
1032,339,339
1033,333,333
1034,336,336
1035,336,336
1036,342,342
1037,334,334
1038,343,343
1039,337,337
1040,335,335
1041,336,336
1042,341,341
1043,334,334
1044,345,345
1045,354,354
1046,335,335
1047,340,340
1048,336,336
1049,346,346
1050,348,348
1051,321,321
1052,339,339
1053,338,338
1054,332,332
1055,344,344
1056,349,349
1057,354,354
1058,356,356
1059,343,343
1060,324,324
1061,334,334
1062,342,342
1063,347,347
1064,340,340
1065,338,338
1066,343,343
1067,350,350
1068,350,350
1069,342,342
1070,334,334
1071,349,349
1072,337,337
1073,351,351
1074,334,334
1075,344,344
1076,337,337
1077,340,340
1078,347,347
1079,345,345
1080,344,344
1081,331,331
1082,345,345
1083,339,339
1084,333,333
1085,338,338
1086,351,351
1087,342,342
1088,342,342
1089,341,341
1090,343,343
1091,341,341
1092,342,342
1093,354,354
1094,343,343
1095,332,332
1096,331,331
1097,333,333
1098,335,335
1099,330,330
1100,337,337
1101,344,344
1102,337,337
1103,353,353
1104,340,340
1105,345,345
1106,336,336
1107,346,346
1108,359,359
1109,339,339
1110,337,337
1111,345,345
1112,341,341
1113,341,341
1114,338,338
1115,344,344
1116,331,331
1117,341,341
1118,323,323
1119,335,335
1120,342,342
1121,338,338
1122,336,336
1123,321,321
1124,334,334
1125,344,344
1126,330,330
1127,327,327
1128,327,327
1129,331,331
1130,347,347
1131,343,343
1132,342,342
1133,339,339
1134,327,327
1135,324,324
1136,339,339
1137,350,350
1138,331,331
1139,339,339
1140,337,337
1141,341,341
1142,336,336
1143,339,339
1144,340,340
1145,343,343
1146,344,344
1147,341,341
1148,343,343
1149,345,345
1150,336,336
1151,336,336
1152,331,331
1153,343,343
1154,342,342
1155,335,335
1156,332,332
1157,333,333
1158,332,332
1159,333,333
1160,335,335
1161,351,351
1162,342,342
1163,344,344
1164,331,331
1165,340,340
1166,336,336
1167,337,337
1168,338,338
1169,341,341
1170,351,351
1171,352,352
1172,338,338
1173,338,338
1174,336,336
1175,343,343
1176,329,329
1177,342,342
1178,354,354
1179,344,344
1180,343,343
1181,333,333
1182,340,340
1183,350,350
1184,343,343
1185,339,339
1186,346,346
1187,344,344
1188,333,333
1189,338,338
1190,346,346
1191,346,346
1192,339,339
1193,335,335
1194,354,354
1195,336,336
1196,340,340
1197,341,341
1198,349,349
1199,354,354
1200,342,342
1201,336,336
1202,342,342
1203,327,327
1204,341,341
1205,329,329
1206,335,335
1207,342,342
1208,346,346
1209,332,332
1210,331,331
1211,327,327
1212,328,328
1213,331,331
1214,344,344
1215,328,328
1216,337,337
1217,317,317
1218,328,328
1219,342,342
1220,350,350
1221,334,334
1222,336,336
1223,349,349
1224,332,332
1225,335,335
1226,337,337
1227,341,341
1228,337,337
1229,324,324
1230,335,335
1231,336,336
1232,321,321
1233,320,320
1234,347,347
1235,336,336
1236,346,346
1237,332,332
1238,326,326
1239,335,335
1240,334,334
1241,332,332
1242,336,336
1243,324,324
1244,339,339
1245,341,341
1246,324,324
1247,348,348
1248,328,328
1249,341,341
1250,340,340
1251,342,342
1252,335,335
1253,336,336
1254,340,340
1255,326,326
1256,339,339
1257,334,334
1258,328,328
1259,335,335
1260,344,344
1261,344,344
1262,337,337
1263,333,333
1264,340,340
1265,346,346
1266,344,344
1267,328,328
1268,322,322
1269,337,337
1270,343,343
1271,327,327
1272,334,334
1273,333,333
1274,341,341
1275,339,339
1276,337,337
1277,355,355
1278,332,332
1279,330,330
1280,331,331
1281,333,333
1282,331,331
1283,331,331
1284,338,338
1285,350,350
1286,333,333
1287,333,333
1288,333,333
1289,350,350
1290,339,339
1291,340,340
1292,329,329
1293,330,330
1294,334,334
1295,333,333
1296,322,322
1297,340,340
1298,333,333
1299,338,338
1300,327,327
1301,343,343
1302,331,331
1303,327,327
1304,326,326
1305,339,339
1306,338,338
1307,325,325
1308,337,337
1309,325,325
1310,329,329
1311,336,336
1312,341,341
1313,332,332
1314,335,335
1315,344,344
1316,338,338
1317,351,351
1318,351,351
1319,325,325
1320,345,345
1321,334,334
1322,344,344
1323,336,336
1324,331,331
1325,328,328
1326,336,336
1327,346,346
1328,327,327
1329,331,331
1330,341,341
1331,326,326
1332,344,344
1333,337,337
1334,334,334
1335,337,337
1336,339,339
1337,335,335
1338,344,344
1339,348,348
1340,340,340
1341,345,345
1342,336,336
1343,335,335
1344,327,327
1345,342,342
1346,334,334
1347,335,335
1348,341,341
1349,343,343
1350,329,329
1351,349,349
1352,321,321
1353,334,334
1354,333,333
1355,319,319
1356,332,332
1357,341,341
1358,340,340
1359,341,341
1360,337,337
