Frame,MG300_FSPP_Lig1,MG300_FSPP_Lig2,MG301_FSPP_Lig1,MG301_FSPP_Lig2,MG302_FSPP_Lig1,MG302_FSPP_Lig2
38,26.05409158011631,54.51083379826572,47.657404094270056,30.81146389583682,43.79304326439377,36.71771318487878
39,24.597843097195398,59.03003614995445,46.016571932209715,36.220617955678684,42.43700588225232,42.18380840229421
40,28.205927511069564,56.042950707297685,49.552348004377116,35.305422584070065,45.6993025993693,41.27402937012283
41,28.157170505521886,58.204860552640106,51.55617912131024,37.04870569266195,48.32782681569933,43.05516289292341
42,26.937999292467868,58.08089955378188,48.42619356502217,38.88129402052694,45.07833223133081,44.78041513346712
43,27.632606995661423,54.74569215771211,50.10065565372006,33.12469656550396,46.48405779253553,39.119889296583345
44,29.147707406808056,48.66101095655699,48.60086874166309,29.25288493416347,44.80797613275329,35.028131409542546
45,30.0767751415983,48.45874847770786,53.74648137067433,29.99865640656448,50.15056725624361,35.55947351996429
46,29.118400200550685,50.93595260928842,52.675061527521876,31.850641160307994,49.199375235308786,37.71775844573149
47,31.956027908906634,51.27717826343381,55.44408376573639,34.18598337515584,51.36871026403984,40.20682521826001
48,32.52192129558598,53.230947854198234,54.97414527981896,35.165687869230645,51.28768595789369,41.10713980210746
49,30.16820420805056,51.92243494339609,53.977971372913295,31.933779315503426,50.32507684971584,37.81135440920769
50,28.225218805466735,56.99164887826753,53.097480306518804,33.490316780599315,49.665971015753726,39.56572486379787
51,31.438219542961814,57.89736573061526,57.870118023864954,34.830050427789125,54.292905948856166,40.81483552855641
52,33.34549413428464,62.5827223643388,58.54761319747339,36.7393870215795,55.04966507373083,42.60840396580485
53,54.97108097607934,60.38935616016281,57.17558451432021,34.81790755043565,57.59066403473842,40.659838877369836
54,66.15980335632142,60.16158661218092,54.85457611218931,36.243343188239464,55.295750575481826,42.25537371689525
55,62.43565999190034,62.310114327167206,49.730797101382386,40.166698517316064,49.806198531783515,46.25066472108227
56,63.438193221722365,61.88498771181864,50.37011419250266,41.89756740777128,50.33001441243835,48.089749794279484
57,64.76310606195668,63.9128226075639,49.83058979708785,43.439638141228265,50.03354323495453,49.348382956563896
58,64.69100548423015,65.97874210619165,48.74672960186732,45.32992352122591,49.250228381344016,51.2645818535817
59,61.068335099129584,64.5221978172784,44.05861032443499,42.57612155543974,43.6906058296474,48.4957723667377
60,63.469743439314726,64.36392775368579,47.321532847675655,42.87608920772993,47.40699418141084,48.858720403088604
61,63.449577607487285,69.34901269122018,45.04526775803366,49.10520950201276,45.13146255970503,55.18330604631481
62,65.3420856094966,38.42572982469438,47.6802187066791,56.747414106141164,47.23186352240734,57.425279498805125
63,60.65221507849049,34.97968397831503,42.853607810418275,55.301693405384306,42.90438240546381,55.79033295937146
64,57.27750701487052,37.4036381536139,41.39360130889122,55.97562681956743,41.37451160271386,56.28291073162749
65,56.94527591555993,67.29927661774882,41.72885138609889,45.603743561086105,41.37187105023996,51.52380171786333
66,53.678113541468576,34.069806602275925,39.20608094369982,52.16783931931457,38.38669643910857,52.61854059156758
67,56.51823214422908,30.02812923026002,40.98608791087007,43.62240967693685,40.643609537995886,44.3920791666423
68,57.55115032587932,26.96056435612361,43.38961036008726,41.060888031906835,42.69058582317779,41.450866100680976
69,63.14946343064091,29.74407567542214,47.371945386154835,42.36922605748261,46.38339925055738,43.00032317044543
70,65.16825252137183,32.28831306027997,47.89239192354192,46.53962882917615,46.92272126698526,47.819768729577966
71,66.26232550951126,28.264297021547492,49.02705953252743,42.35593160043921,47.93160239248693,44.01198808269619
72,67.66629696978852,25.93863474891793,50.57367811100824,38.96324558550903,48.516250534944035,40.14809948868632
73,65.89579493203573,28.574324138199476,51.09484982223374,40.69046308819253,49.298961654934665,42.2801292059957
74,64.62392645481617,28.64104439646885,47.167466172442936,43.36320979335622,45.67803022496747,44.62107559550729
75,65.81003220019254,25.317688471928008,47.384719410729595,42.05262663043352,45.387923834878386,43.234377430517924
76,66.29966571013568,25.43220154274483,46.98334947955712,43.510403797443395,45.064441673012446,44.59843109171228
77,62.65132383387758,27.00488608979248,45.43468669229786,43.27560181618523,43.311134142032216,44.76930940266134
78,57.45128491507782,31.99550235193608,42.914704386448435,45.75055241429739,40.82719050011806,47.79358374333059
79,59.552139517246026,31.639094882758982,44.16366999051386,47.09414146949493,42.49225383741988,49.00502854806633
80,62.658297963103195,31.607517015061546,47.73394017876077,44.10652068753458,46.01001800542614,45.64319590457825
81,56.47309599736434,31.358501341405127,43.42727375234712,45.453957670907585,41.36737297675591,47.0195219419257
82,57.052497708790085,29.309540589123287,44.271560450351494,46.00112656083105,42.50854965357562,47.66703026824739
83,55.24252238218546,30.582032773166915,42.44548173674535,48.70037380609858,40.6344395501397,50.534073274419136
84,53.24868040876254,28.33934485698842,41.06789424670412,46.6884530753745,39.469021708200444,48.55649729633036
85,55.56470102311416,28.72571517123212,41.454721832991744,47.06354461751294,39.32347881943583,48.91187358233114
86,54.29686798563963,29.952576771819174,38.592432538001695,47.37113763649041,36.7830058024372,49.42045489557354
87,57.289066931353425,29.921330464132573,40.39157618138214,44.525868272882825,38.5895494327498,46.822334663254864
88,57.9160940934164,27.043426414310016,39.17780496482067,39.81816654461882,37.78647548520638,42.564790848201284
89,56.26535908859021,30.722945151846957,35.669624191022486,42.14134111860488,34.062262968693446,44.85029945693133
90,53.54804723146173,32.38334388767471,36.44525150553237,41.68511176810064,35.35794395102705,44.62172967748596
91,55.76561007269867,34.25160909942274,36.18343241017435,45.10333597950842,36.46005270510387,47.94914047142152
92,57.628064126663965,35.94049859221714,35.795153827385576,49.67162735005931,36.365464729767524,52.05545730353769
93,57.284183149479695,36.99319296429604,36.00410170698596,48.57597201216868,36.776931976877385,51.573137998099476
94,60.83484290239904,38.687903397805805,39.041416862862214,49.30903299034373,40.74231074664961,51.77143600325053
95,63.46056554555501,37.46029708700652,41.100544578585165,49.78351525192191,42.10502028369889,52.52906330857812
96,29.4097690097627,35.60909984238989,48.72210933247253,49.4192143107138,44.15279665166357,51.43991308731641
97,62.370637659751516,35.3172235942241,39.993393265151745,50.43017737991585,41.38885162952417,52.53723477561031
98,61.54731164549482,59.62387453524198,37.973231532989935,44.81910796100424,40.031286235374715,41.15474651009889
99,27.627233912039454,57.92542522421307,47.5179260437728,41.468739840041756,43.39651436825633,38.07717116072978
100,26.642512395105445,58.2873995048898,44.14135573944496,41.13283894898312,40.158604024645115,37.17189472076468
101,22.00595989385458,56.3380979323888,39.716834694923676,39.66130144315483,35.799555197588724,36.05107870199813
102,23.08573056417324,31.99752977565627,38.958243918080164,48.71081405927743,34.95186942509139,51.04306813347453
103,20.314898896738047,31.955348915871514,38.14293348366545,49.94754512440074,34.19304300735776,51.636514948544
104,20.41818281641474,30.542264821160582,40.574305079568035,46.43942297863446,36.573884193604414,48.29588251629345
105,21.664922609350825,29.2582256406557,41.659471495085405,48.17045439539164,37.65271952203754,49.93833001285089
106,20.110586061843474,34.59513837637363,39.13330892755682,50.10966588291942,35.34136389107923,52.238903423266024
107,23.47726204233844,28.572274329779713,38.18072989561432,46.48513792450119,33.82044241816861,48.46968546526525
108,20.53165672620132,28.249895736458832,38.508441500157126,46.221528737082856,35.113036161009575,48.19079382238858
109,17.90012238258515,33.07485876177101,36.500080919372444,47.30237957988134,32.901189323923944,49.293666952943354
110,20.14115086599011,33.61095016644919,38.1996970355118,49.82384414975897,34.66088766111756,52.255282419329895
111,22.803499545513883,34.02686569671748,38.40015545931131,50.91662296253275,34.3828995398303,52.55227380402676
112,23.722959180880203,32.15320517198331,41.75747325535679,53.172583570417466,38.599593249502746,54.57560872843157
113,24.379824635185372,65.86449651909956,40.15134035227397,48.4556643518539,36.27075036826251,54.35058757287841
114,27.16816152644609,63.90428159909634,43.3936328207423,44.942739869255696,39.433998445335135,50.93040339031561
115,64.33325189476157,65.5579257915387,35.74770222133012,46.41815587817255,38.14707929982524,52.460223892450664
116,61.33405880060181,60.801041014384055,32.8402163346108,42.5313225011044,35.36422676878695,48.42505101119405
117,60.98937758640175,62.984044999159856,32.11235123032551,44.04373294312083,34.01478652918234,49.73691828382788
118,62.27659449162396,63.81711150891842,33.436136943625385,44.93349395819157,35.881840553168765,50.58465665413636
119,58.092494121464235,61.59821430563361,30.664227741200833,42.624647139317936,33.510191087737724,48.50240131777312
120,58.58908763884917,59.79919764130075,32.81537777436261,38.82204539120236,34.70761697492548,44.4418139117827
121,60.303696502108785,62.259784331655275,33.26172011319845,38.15979383958927,35.28325469820266,43.86015879257862
122,59.04092505431809,55.30808336364574,34.31414418706655,31.77565222895674,36.25357059795914,37.23499395197088
123,58.59114026832732,52.81894574468098,34.54611251607476,29.594497549812175,36.183743196023336,34.65318314987097
124,55.890432612866526,53.25772814267562,31.27017122084355,31.80766066954068,32.74879413297664,36.680811104349345
125,56.06847635598861,49.13497060789143,28.36365074099955,30.23597419590626,30.46120339534753,35.19638663814798
126,58.232063869931615,50.4810621000625,30.382011858240496,29.97516584333981,31.944334854136276,35.2110957861313
127,58.20088478447024,50.18468065598986,30.345675945451525,28.846236955434055,31.66830663056518,34.275205819958096
128,57.19263826081617,53.062668890845316,27.994137889649455,28.538441494310135,29.511905148270266,33.85164804026274
129,57.709499313382985,52.58961012102862,27.096565863862786,28.698913019800337,27.682626246569907,34.090735250069926
130,60.34901054683196,50.944852128871766,31.083799555180565,27.770498084994777,31.618252802891295,32.82468394353972
131,59.78113235424593,49.06215585776187,31.552763056499515,24.95431711613222,31.093829733171614,29.28480297205779
132,61.45807226904753,48.4038724692565,32.15954961898003,27.291434169420533,31.52945070582775,31.533628778898738
133,60.09604402175257,41.050683364517724,27.986554937828842,25.98268572636221,28.152058154763097,30.098452627482168
134,57.88592565046258,42.02216747004285,27.77960802181307,31.381021585835775,26.800934633316476,34.74331907791356
135,57.61310170830603,39.76819847044271,25.969789949573226,33.76042737104778,24.504858632862458,37.331961570087
136,58.035339669835224,37.1571268018092,27.76370997366419,29.555621675791503,26.09149693939204,33.625625101226895
137,61.46554170704706,37.322763172776185,29.910002618279613,31.368500770144863,29.30714079056966,34.835910828789196
138,65.14785376427909,36.30786381864753,32.98831264936042,30.14340996749151,31.88377544843939,32.7799291634662
139,65.33349900753483,35.7483292953671,31.674482331979114,30.610849852257335,31.548502272749147,32.978366333688115
140,61.98702017251954,33.04448460840753,27.797774335942854,27.7534301421297,27.629772890162222,29.91326797409601
141,62.6725528299605,31.366580693225302,28.82855608096864,27.662292352975776,28.841350092904765,29.82344536779852
142,62.42987751424624,28.194365961907067,27.508041376140127,24.944346881731718,27.997888854888014,27.765863883947667
143,67.91012848731032,31.273943524019586,32.193399953940286,25.04313731821675,33.37468517472927,28.141705301304334
144,69.2043594249747,31.734161142242694,34.860072929639074,26.14581606331125,35.15334027308242,29.63463807637497
145,67.96653833677341,31.22038744527703,34.23519070109711,31.934298890124044,34.38000903470226,34.23573822966311
146,70.2147449488049,31.743425620477293,37.60011810610885,31.3871031680078,37.96782702463974,34.134195297980284
147,69.97598900990491,34.17922228074355,36.97915299686228,27.739351666879102,37.20761359115898,30.995845028304263
148,71.86644389016352,31.775835888204398,38.469829001137654,24.683513433714545,38.52488959613576,28.01919522858457
149,73.89454594669144,30.297270638581182,41.26843738393756,23.71013711289728,41.422627649287016,26.2137633625365
150,73.60920904180645,29.183064670525116,40.89044492436687,20.830299070718347,41.576668340589414,22.90225628122853
151,71.20430221857542,29.043227875704133,38.82316704816502,21.2383329799695,38.54340389550754,23.17241928455536
152,70.82877222689488,28.47622033906413,37.24815979672159,21.220865223048218,37.10571341147561,23.0312129204519
153,71.04316502806465,29.128248904667867,36.60275037315554,20.760825834437437,36.63268372467901,22.86629477389898
154,69.82883072700258,29.97358258094633,35.515765730167814,21.358769563350215,35.842496016223826,23.032835989788516
155,67.656383232054,30.600150551400596,33.590028147471166,22.509489218793707,33.828960003038986,23.633252092689993
156,70.14258740851498,31.941321605869764,35.900665668251825,22.266105533920634,36.496440729626634,24.25806880980405
157,71.45208835259449,32.72682740793178,37.03707082261688,22.602606923675648,36.956933147255704,24.424342756313308
158,68.89332925768448,31.77395397556935,35.77041028542092,22.75307313382346,35.51415119430373,23.4031989694194
159,69.72996473760702,30.113474457160518,37.904841463177895,24.446274338022256,37.18272709459748,25.228363362253447
160,70.57869295834914,30.47798128406295,39.36923800237782,24.44106440828773,38.057942030167034,25.94994941062963
161,71.62350536629638,33.676186195303835,40.63926478198405,24.118033286707398,39.17743673115124,25.739597435003883
162,73.14846710497505,34.96314765428872,41.73574508632715,26.785580418048976,40.679225328657076,29.37066650367519
163,54.63141014855505,37.03954235678312,47.58412528951065,26.66730130240705,51.1590563457903,28.788210487775427
164,55.54687791016845,34.02043089384831,48.48061292115328,23.186555827940456,52.19225180577339,25.77412999883146
165,54.44563334546546,35.59095959717107,46.705125989108694,21.11893632863731,50.51286339796847,23.406139905791203
166,52.45207021549495,36.65840913453247,45.87754788878799,23.38832594654158,49.486556891113786,25.278865007472643
167,65.63294226428786,36.383316366970064,38.01339248235097,22.083691060229427,35.359657238068884,23.371962101630885
168,69.91709346689524,39.17567327983986,41.04611324927607,22.8476255574306,38.98180307155609,24.840259440700947
169,54.73781318303605,38.76974651650675,47.61326549458809,22.67274852994043,51.52375852530188,24.508038467112346
170,53.198835618655025,41.09609874416875,45.726144696850206,23.211651134449745,49.996684304780146,25.40970949506751
171,63.14780219199583,40.818815856375956,34.44919552840614,22.690688520783507,31.881592492228812,23.909899704603642
172,50.05559066846032,40.503874201753824,45.38828047488726,19.7648939812884,48.89823216054215,20.338843910455555
173,47.54734683464015,38.61817230586675,43.455553149063476,20.92106825287983,46.680667616984444,21.208192724712102
174,47.72169173296915,38.41366076774926,41.29471046613534,21.32591975861701,44.563998707292626,22.613443249606522
175,44.07241813523036,39.1222889961199,38.70733699589945,27.765374425605916,41.244339977856335,28.878984517752937
176,46.10247936610785,44.93790088314836,37.75164891422035,30.8315373084332,41.14404330675619,32.749087032812334
177,45.78111453481793,45.82512905574924,40.2630719324951,29.450453089720277,43.592455391494134,31.76574540535511
178,44.681266548291084,45.47845688971954,36.54033689298836,29.66369370851455,40.03305212389787,32.07708454491231
179,44.17223241231047,45.00061003153885,37.566954397340936,32.6981324140559,41.15202795600332,34.40973915811272
180,44.375652395417106,47.52433173768343,39.79230878715752,31.317015942284055,43.36773572544386,33.021269540505244
181,46.090957599363485,53.76819032614684,43.04129319929839,33.86351955684199,46.595044540437506,36.24414642301
182,59.195985397605114,54.46153854853708,34.136326463197626,32.824844622643326,30.1356034841979,36.009892448475384
183,59.99825332246738,58.15925096471611,36.46241358238783,35.577099120180506,32.36001871541365,39.15904956358678
184,60.083894989442534,60.117125301277945,38.23503455266644,38.845412091680906,34.06380702877427,42.61317834705713
185,46.31411904331547,61.15031594934813,47.88306179837226,40.331583464874555,50.894797975126096,44.63137816436363
186,46.963937628182855,56.568003183897794,47.93995030501006,36.651983744063905,50.49339494835843,40.16253931243232
187,60.878631958743775,57.780988055379154,40.83934111780724,37.837139474185335,36.31474201488251,41.86398967755922
188,59.08941197698279,58.33387709748924,40.657117904914834,36.52484796991228,35.741955176997706,40.241810599836924
189,41.64947316034917,17.68764794449751,46.840176970773335,49.167298420060135,48.826917278854864,47.89271760175269
190,38.2194665219749,62.420890147610116,43.640852464728,35.842977446449645,45.32537045626511,39.450514642060355
191,34.439065697760206,60.136444960157775,39.00742829252235,33.23944099883189,40.51515333953996,36.2038513227303
192,32.5799805328156,59.27103113189098,39.063172166190384,32.82235885122586,40.974206353162934,35.88382731269948
193,34.13471839843576,20.052307369366638,38.803558176021944,47.22572529580847,40.74419429609041,45.231498743421255
194,30.589340149051978,57.27981466674298,37.69097463800153,32.94550471271773,38.485658384497924,35.94988282499217
195,34.25510013383272,18.29973796592676,36.812419395352855,50.14441195457737,37.98929110503594,48.68789536240414
196,30.52247768692048,15.38841761237627,32.11838012296263,45.59014689969298,33.31359310524655,44.219798749115675
197,32.958345899108856,18.57461996036767,37.293032693064774,46.32909727074241,38.52630822311684,44.52195208692725
198,34.6098689415127,20.720203471213445,36.351082357899045,46.769045078748384,38.035458987005256,44.58169576137075
199,32.248277274474816,21.868274062646012,31.774661186331286,46.91236310945186,33.3582039478732,44.37864384385535
200,34.849946003840856,62.047179063602115,32.45061469095435,34.656769712018516,33.517475145226946,37.88434687564511
201,31.32328874704625,58.62318386117635,33.539444512445634,33.52159946228919,33.940742933814256,37.32587758174811
202,30.936086349595698,60.794862566099404,37.27222737075328,33.71445443161046,38.00158442033554,38.42784903652587
203,30.527077454268778,21.29931729785855,35.62396587389326,47.46188124941671,35.66535221967875,46.55891642041432
204,30.111518338572353,21.83659716643551,37.65411550284526,47.321156644712126,36.95808441031897,45.976974237459935
205,26.275198509060214,15.366627638624061,38.15762921040635,43.76830372422864,37.621128465957426,42.87194499136839
206,22.675799598706412,15.816721547888838,34.52912796326608,44.43700267604788,33.076161054115055,43.092903381487474
207,25.168268640375913,10.003762093634345,34.447598424070044,42.69404121043776,33.835874742923934,41.37418049899519
208,26.478788740159406,13.6530258003384,32.57444502099599,42.748655442226685,31.725987025103752,40.988357227232136
209,25.7679890836722,15.867594299149447,31.979489792227604,41.79016997534892,30.898613343240278,39.58158474650903
210,27.78877806466485,13.992445047278087,33.94645831481868,37.228579124844536,33.98050369743564,35.531373895164585
211,23.463220374332053,13.473905964064658,30.904692035567088,38.21299122432979,30.092182450443026,36.78382951193314
212,21.297505214681983,17.438986167071626,33.59095167915961,37.2869776653257,32.17253071432699,35.97835249360201
213,21.180517013180552,15.099300697430365,32.12104016192691,37.182002105587635,30.635808264204908,35.696212432434855
214,26.357405439470277,12.943230626928552,28.996860144334892,39.22526005817592,27.76578486747445,37.45962964599021
215,26.21470004336514,13.75744461070074,28.83234107423134,39.84955163498121,26.982530399317312,37.90584378761909
216,24.990691379888435,13.199356147343416,25.2592301830221,40.1238423362988,24.40202436013513,38.22545551995265
217,23.709288753934004,16.954993025796536,25.77333969661864,43.43227836635774,25.261004259419998,41.23324488155902
218,25.967570354404234,16.031386522764805,23.61960474232552,43.15097879873854,23.803211122891884,41.05594378750835
219,26.3783612204842,13.822291668785628,24.60107649748785,42.42538617051751,24.554521142416718,40.57901552784811
220,28.664285895811194,14.731887165473788,24.693428705893822,44.00140589537381,25.552058038262697,42.04931485966512
221,30.24065198289909,14.905142870633645,25.61056451624379,43.957107184480314,26.33678729504825,42.727729312843444
222,28.396590967768354,15.244223220491437,25.672801024077884,40.16687110219909,25.85959456941616,38.6934471287777
223,31.258297455381754,15.966791461865228,28.703082203975477,37.273841500123595,28.42973731779752,35.772087101848534
224,31.725701748772128,16.30309647101929,26.017312692537416,40.0225406778293,26.04951057991893,38.491256770622726
225,35.29501471840076,15.129548075463955,28.6959456652181,39.08405133579591,28.933790341074744,38.126139614129265
226,32.43026084966781,17.111103415822438,30.988478629869654,41.16691890972963,29.99223254004065,40.67384358253237
227,38.31789114198061,15.111919228789644,35.9828557163744,37.65241075580941,36.47249301502471,36.68741053041149
228,39.51484067709473,14.594840138221087,37.71320969851853,39.49714753958483,38.03039414037577,37.91825152380721
229,37.57986082740004,15.092714806116087,36.13779963153254,37.633262368246506,35.64628130174404,36.06113361789335
230,41.1816110502073,16.739392988780523,39.82252540592442,39.74674602452139,39.17275813132456,38.02875121104413
231,38.99732198563856,16.45587132645403,32.6203121795165,37.27648887956413,31.716043361739274,35.24364101111708
232,38.7913584019716,15.281652390934067,31.63820017165414,37.07622293874788,31.24605829431613,35.59397116553095
233,39.34805529928486,15.38108535267015,30.994579475669337,39.036800788891604,30.74000849354613,37.81340961260742
234,40.984974664043214,13.644968861067285,28.497028566457942,35.44144273125009,29.326836944956153,34.76607861768536
235,44.78574179378816,15.610812832172673,31.100005786009365,35.087045107896905,31.5611253134947,34.85072482095473
236,38.19023116273323,14.783426831615992,30.445370146700935,36.73364678506241,31.04318273765626,36.01649463298976
237,39.26747341628067,15.268043974624234,34.202056616997304,37.20855664656141,34.4518366051589,36.61329251353714
238,41.00900725996452,15.229279969684864,37.45288925156421,41.724916816981306,37.399799096660246,40.33004333521116
239,35.64829106943581,19.018954957309678,35.21293425064472,38.917194709387395,35.36244268702409,37.68884502476415
240,34.91812127654181,22.906168223480016,39.69987764194798,38.96934879237463,39.39530180830719,37.259929682733464
241,33.95330024860855,26.38734294849422,41.861543563813036,38.20439656437957,42.01014195928294,35.56367765749616
242,30.20446342725103,26.41210022361855,42.68586851728409,38.46079277102253,42.273628176932576,36.5520883282507
243,35.12424765650819,27.09150052370546,44.07304509769569,38.23747076193859,44.099189864173496,36.40290006268301
244,40.85708782901174,28.543222636709615,44.94251827240888,37.573348466339375,44.72398117145412,35.8918663290647
245,45.022736379098006,29.033935752637646,47.611009033830136,41.14206217396111,48.15059406065306,38.86524230988031
246,67.8448022812043,31.590235125697763,43.97537149724649,41.24400773775227,49.82661611572638,39.486900807093214
247,51.916987250253456,31.406925111068027,52.18681072640516,41.13928817048399,52.38184669859126,39.317180654589194
248,50.256567774709985,36.52333898650796,54.33464165689026,45.56565548051669,54.79619932508019,44.074632937258656
249,49.42989872552982,32.991933056026056,52.74649015528351,44.67830337726393,53.413406177121374,43.046978893564486
250,48.25616369907144,32.25081685013535,51.335673855014164,40.83599472498913,52.496042401165234,39.397333321715514
251,71.77798958806997,67.15254706608637,49.5141972710675,37.022837918099064,55.33786927781389,42.19051184924519
252,70.33161109500655,66.96059225014137,49.861333557387496,36.29793095606329,55.79428521456352,41.09899359903356
253,66.47046607296237,66.97815194854394,46.02149238277446,34.94926283661835,51.8263027421027,39.44139762867876
254,62.30842090790715,64.62279843480853,40.59575911633724,32.56166099193056,46.624862622639505,37.51957267628579
255,59.86599334749223,69.7609766983101,38.17035767979418,38.558368907096146,44.10804508266143,43.298023667606564
256,62.44385163141353,67.53161603728341,40.48302086222563,35.026647805503316,46.53079528503854,39.81482730526974
257,62.670879220453656,68.62212123548822,40.62917025026467,36.391210716356554,46.66977212597145,41.380094714938146
258,61.335911223879386,67.91885057077674,39.34415775955206,35.211929031145075,45.38688069437502,40.07214402657401
259,59.44205068255868,67.0018128708898,37.15914714926314,34.6992675149491,43.130498163003146,39.539237311998235
260,60.649979942987336,66.38784755610553,36.216515174284,34.06801379100993,42.18872704613124,39.0416893593678
261,58.45703013547292,65.27060698179224,35.32562083333277,32.719390543487506,41.25187955084807,37.40878809565923
262,59.55880796563211,63.53948449434568,37.22233530423918,31.140450076667747,43.335979819461635,36.0361186487942
263,59.483103905567084,63.456691669935594,38.41642541578649,32.868228675315535,44.416599257395205,38.11897633103491
264,61.469992545083294,68.0213634426147,40.8396498658019,38.4113610920474,46.91507249089693,44.1282046262989
265,59.98568716440184,73.38295774164484,40.98836114056601,43.264589224585826,47.02696869846892,48.51867001217298
266,62.71894927529318,72.24989171215836,45.41769846987161,41.340986047659285,51.489664053836115,46.57235047277332
267,61.879533920971575,73.53837261750712,43.950439089228375,43.04652182159182,49.839005779999496,48.25962033239485
268,62.57128313038548,70.41829748567949,44.25816127475632,41.39570759164973,50.213512245216535,46.903316698072004
269,64.00079704135642,71.38676010527222,47.586370430785834,42.33758991696615,53.38089202194873,47.581397182229956
270,62.60325256294472,71.32285594521271,47.31253064831939,42.87443391571263,52.99756341071449,48.19312886576367
271,58.91460922325244,73.52424381818167,44.468524257238975,43.650200257320776,49.98829102971152,49.038188413590966
272,55.1725250522292,78.29921408330607,41.784973112731926,48.53872092335291,47.45250312902767,53.841534724338686
273,51.944460520044885,59.90315887400316,38.66186190282158,52.64699674040346,44.24479562235221,52.54069773771417
274,54.17196532479869,61.732291109150395,41.14995508588182,54.78555342764693,46.75371405737476,54.44410882572874
275,49.45217836564201,59.67601044536514,39.02749851025428,53.28339120093183,44.613937622599956,53.33245465260734
